Levenshtein Distance,Body tags in source,Number of parameter,Digit to alphabet ratio,Entropy,IP Address,Host name length,Percentage Character,Special Characters,Total links,Word based distribution,Is www present,Question Mark,Numeric Character,At Character,Frame tag present,Domain to URL Ratio,Is domain suspicious,Google Search Feature,Https in URL,Is English word,Dots,ASN updation date,mailto: present,Dash,Label
0,0,0,0.0238095238095238,4.2678435114452,1,19,0,10,0,1,1,0,1,0,0,0.358490566037736,0,0,1,1,3,1,0,2,0
0,0,0,0.0,4.27291159726216,1,23,0,10,0,1,1,0,0,0,0,0.48936170212766,0,0,1,1,3,1,0,0,0
0,0,0,0.0851063829787234,4.43703290064821,0,20,0,12,0,1,1,0,4,0,0,0.317460317460317,0,0,1,1,3,1,0,0,0
0,0,0,0.135593220338983,4.5592843603836,0,25,0,15,0,1,1,0,8,0,0,0.304878048780488,0,0,1,1,3,1,0,4,0
0,0,1,0.571428571428571,4.57013684143003,1,16,0,12,0,0,1,1,16,0,0,0.285714285714286,0,0,1,1,4,1,0,2,0
0,1,0,0.0,3.86469832616696,1,22,0,6,0,1,1,0,0,0,0,0.709677419354839,3,0,1,1,2,1,0,0,0
0,0,0,0.0,4.34672754231294,0,20,0,14,0,1,1,0,0,0,0,0.238095238095238,0,0,1,1,3,1,0,0,0
0,1,0,0.3,5.03817148960233,1,16,0,12,0,1,1,0,15,0,1,0.207792207792208,2,0,1,1,2,1,0,4,0
0,0,0,0.0,4.15930576645998,1,24,0,8,0,1,1,0,0,0,0,0.461538461538462,0,0,1,1,3,1,0,0,0
0,0,0,0.0,4.14274059072474,1,36,0,8,0,1,1,0,0,0,0,0.620689655172414,0,0,1,1,3,1,0,0,0
0,0,0,0.0,4.1973257087065,1,25,0,7,0,1,1,0,0,0,0,0.735294117647059,0,0,1,1,3,1,0,0,0
0,0,0,0.325581395348837,4.93167360925834,1,23,0,21,0,1,1,0,28,0,0,0.17037037037037,0,0,1,1,3,1,0,5,0
0,0,0,0.0,4.03418371977919,1,16,0,8,0,1,1,0,0,0,0,0.4,0,0,1,1,2,1,0,0,0
9,1,0,0.391304347826087,4.96154636583753,1,14,0,13,1,1,1,0,18,0,1,0.181818181818182,106,2,1,1,2,1,0,6,0
0,1,1,0.0227272727272727,4.44229170458385,1,17,0,10,334,1,1,1,1,0,1,0.309090909090909,505,0,1,1,2,1,1,0,0
0,1,0,0.08,4.28549559830555,1,24,0,12,187,1,1,0,4,0,1,0.363636363636364,50,0,1,0,3,1,1,2,0
0,1,0,0.0169491525423728,4.49803170462768,1,17,0,14,1,1,1,0,1,0,0,0.22972972972973,13,0,1,1,4,1,1,3,0
0,0,0,0.230769230769231,4.6741377820581,1,24,0,17,0,1,1,0,15,0,0,0.247422680412371,0,0,1,1,2,1,0,7,0
0,0,0,0.0,3.94776546398825,1,16,0,9,0,1,1,0,0,0,0,0.355555555555556,0,0,1,1,3,1,0,0,0
0,0,0,0.148936170212766,4.28144629813466,1,20,0,10,0,1,1,0,7,0,0,0.3125,0,0,1,1,2,1,0,2,0
0,1,1,0.133333333333333,4.47232173124503,1,15,0,9,101,0,1,1,4,0,0,0.348837209302326,42,0,1,1,3,1,1,0,0
0,0,0,0.0,4.19226716050179,1,25,0,8,0,1,1,0,0,0,0,0.454545454545455,0,0,1,1,2,1,0,0,0
0,0,0,0.0,3.61443873098343,1,26,0,7,0,1,0,0,0,0,0,0.742857142857143,0,0,1,1,3,1,0,0,0
0,0,0,0.0,4.03230324274395,1,18,0,6,0,1,1,0,0,0,0,0.666666666666667,0,0,1,1,2,1,0,0,0
0,0,0,0.164179104477612,4.67734487155844,1,24,0,15,0,1,1,0,11,0,0,0.258064516129032,0,0,1,1,3,1,0,6,0
9,1,1,0.16,4.15293697464262,1,19,0,9,0,1,1,1,4,0,1,0.5,77,2,1,1,2,1,1,0,0
0,0,0,0.0,4.03063906222957,1,23,0,6,0,1,1,0,0,0,0,0.71875,0,0,1,1,2,1,0,0,0
0,0,0,0.0952380952380952,4.50627777857467,0,22,0,16,0,1,1,0,6,0,0,0.258823529411765,0,0,1,1,4,1,0,0,0
0,0,0,0.0,4.26697719680159,1,14,0,8,0,1,1,0,0,0,0,0.311111111111111,0,0,1,1,2,1,0,1,0
0,0,0,0.0,4.22221810701777,1,21,0,10,0,1,1,0,0,0,0,0.323076923076923,0,0,1,1,2,1,0,3,0
0,0,0,0.304347826086957,4.11848491105899,0,17,0,9,0,1,1,0,7,0,0,0.435897435897436,0,0,1,1,4,1,0,0,0
0,1,0,0.41304347826087,4.99050725498907,1,16,4,14,0,1,1,0,19,0,1,0.20253164556962,0,0,1,1,2,1,0,2,0
0,0,0,0.0,4.17908039235234,0,23,0,9,0,1,1,0,0,0,0,0.425925925925926,0,0,1,1,4,1,0,0,0
0,0,0,0.0,4.05106977046693,0,30,0,7,0,1,1,0,0,0,0,0.769230769230769,0,0,1,1,3,1,0,0,0
0,1,0,0.153846153846154,4.86754794914527,1,14,0,11,0,1,1,0,6,0,1,0.25,234,0,1,1,2,1,1,3,0
0,1,0,0.333333333333333,4.21535477987008,1,12,0,8,0,1,1,0,7,0,1,0.333333333333333,35,0,1,1,2,1,0,0,0
0,1,0,0.0,4.53263924374949,1,15,0,9,8,1,1,0,0,0,1,0.267857142857143,15,0,1,1,2,1,0,3,0
0,0,0,0.0,4.24591853372155,1,17,0,10,0,1,1,0,0,0,0,0.395348837209302,0,0,1,0,4,1,0,1,0
0,0,0,0.0,4.26809265627157,1,25,0,8,0,1,1,0,0,0,0,0.43859649122807,0,0,1,1,2,1,0,0,0
0,0,0,0.0,4.08955245256067,1,19,0,7,0,1,1,0,0,0,0,0.575757575757576,0,0,1,1,2,1,0,0,0
0,1,0,0.0,4.15029265961667,1,18,0,7,105,1,1,0,0,0,1,0.514285714285714,72,0,1,1,2,1,1,0,0
0,0,0,0.0208333333333333,4.16436674802429,1,13,0,12,0,1,1,0,1,0,0,0.213114754098361,0,0,1,1,2,1,0,4,0
0,0,0,0.0,4.12504212044805,1,12,0,8,0,1,1,0,0,0,0,0.244897959183673,0,0,1,1,3,0,0,0,0
8,0,0,0.0,4.24666915256125,1,16,0,14,0,1,1,0,0,0,0,0.213333333333333,0,2,1,1,2,1,0,6,0
0,1,0,0.133333333333333,4.35709804653845,1,14,0,9,0,1,1,0,4,0,0,0.325581395348837,3,0,1,1,2,1,0,1,0
0,0,0,0.105263157894737,4.67368832284759,1,15,0,11,0,1,1,0,4,0,0,0.283018867924528,0,0,1,0,3,1,0,0,0
0,0,0,0.0,4.03365388454223,1,15,0,9,0,0,1,0,0,0,0,0.319148936170213,0,0,1,1,4,0,0,0,0
0,1,0,0.0588235294117647,4.60468399006408,1,18,0,13,139,1,1,0,4,0,1,0.211764705882353,21,0,1,1,2,1,0,0,0
8,1,0,0.0,4.52379767107133,1,25,0,16,246,1,1,0,0,0,1,0.284090909090909,30,2,1,1,3,1,0,7,0
0,1,0,0.2,4.69618654710595,1,15,0,10,0,1,1,0,8,0,0,0.258620689655172,3,0,1,1,2,1,0,2,0
0,0,0,0.0909090909090909,4.42633336685762,0,24,0,10,0,1,1,0,4,0,0,0.413793103448276,0,0,1,1,3,1,0,0,0
0,0,0,0.102040816326531,4.41775402183889,0,16,0,12,0,0,1,0,5,0,0,0.242424242424242,0,0,1,1,3,1,0,0,0
0,0,0,0.17948717948718,4.4471037501564,1,14,0,9,0,1,1,0,7,0,0,0.254545454545455,0,0,1,1,3,1,0,0,0
0,1,0,0.0,3.96473517872551,1,21,0,6,0,1,1,0,0,0,0,0.7,143,0,1,1,2,1,0,0,0
0,0,0,0.0,4.40657481715724,1,14,0,14,0,1,1,0,0,0,0,0.186666666666667,0,0,1,1,3,1,0,6,0
0,0,0,0.105263157894737,4.45251730524591,1,16,0,11,0,1,1,0,6,0,0,0.216216216216216,0,0,1,1,2,1,0,2,0
0,0,0,0.146341463414634,4.90264633732067,1,19,0,16,0,1,1,0,12,0,0,0.172727272727273,0,0,1,1,3,1,0,5,0
0,1,0,0.125,4.41873957450501,1,22,0,16,81,1,1,0,8,0,1,0.25,85,0,1,1,2,1,1,6,0
0,0,0,0.267605633802817,4.7589417291081,1,20,0,18,0,1,1,0,19,0,0,0.185185185185185,0,0,1,1,3,1,0,8,0
0,0,0,0.0,4.32907204914023,0,20,0,11,0,1,1,0,0,0,0,0.377358490566038,0,0,1,1,3,1,0,0,0
0,1,0,0.291666666666667,4.09656816818019,1,12,0,8,0,1,1,0,7,0,1,0.307692307692308,34,0,1,1,2,1,0,0,0
0,0,0,0.147058823529412,4.39439044714613,1,16,0,8,0,1,1,0,5,0,0,0.340425531914894,0,0,1,1,3,1,0,1,0
0,0,0,0.0,4.21854656402931,1,15,0,8,0,1,1,0,0,0,0,0.319148936170213,0,0,1,1,2,1,0,2,0
0,1,0,0.4375,4.11626461566802,1,13,0,6,159,1,1,0,7,0,1,0.448275862068966,23,0,1,1,2,1,0,0,0
0,0,3,0.0422535211267605,4.57817323721689,0,24,1,17,0,1,1,1,3,0,0,0.263736263736264,0,0,1,1,4,1,0,0,0
0,0,2,0.236559139784946,4.82683138949027,1,19,0,31,0,1,1,1,22,0,0,0.13013698630137,0,0,1,1,3,1,0,18,0
0,0,0,0.555555555555556,4.34328944539277,1,14,0,7,0,1,1,0,10,0,0,0.4,0,0,1,1,2,1,0,1,0
0,0,0,0.0,3.93539866746676,0,20,0,6,0,1,1,0,0,0,0,0.689655172413793,0,0,1,1,2,0,0,0,0
0,1,0,0.365853658536585,4.86638493811824,1,16,0,10,0,1,1,0,15,0,1,0.242424242424242,0,0,1,1,2,1,0,2,0
0,1,0,0.131147540983607,4.56127324482493,1,15,0,14,0,1,1,0,8,0,0,0.180722891566265,3,0,1,1,2,1,0,6,0
0,0,0,0.0,4.15522152885951,1,27,0,8,0,1,1,0,0,0,0,0.75,0,0,1,1,3,0,0,1,0
0,1,0,0.0,4.25118532534004,1,21,0,9,15,1,1,0,0,0,0,0.456521739130435,97,0,1,1,3,1,0,2,0
0,0,1,0.571428571428571,4.49870827000146,1,16,0,12,0,0,1,1,16,0,0,0.285714285714286,0,0,1,1,4,1,0,2,0
0,0,0,0.0,4.04528731120975,1,18,0,10,0,1,1,0,0,0,0,0.333333333333333,0,0,1,1,2,1,0,3,0
0,0,0,0.0,4.10482362854109,1,38,0,7,0,1,1,0,0,0,0,0.808510638297872,0,0,1,1,3,0,0,0,0
0,1,0,0.210526315789474,3.91017927888364,1,14,0,8,12,1,1,0,4,0,1,0.451612903225806,18,0,1,1,2,1,0,0,0
0,0,0,0.0806451612903225,4.70511944418876,1,33,0,16,0,1,1,0,5,0,0,0.397590361445783,0,0,1,1,4,1,0,3,0
0,1,0,0.0,4.49228725583088,1,16,0,15,0,1,1,0,0,0,0,0.195121951219512,0,0,1,1,3,1,0,8,0
0,0,0,0.0727272727272727,4.58964762741384,1,34,0,7,0,1,1,0,4,0,0,0.515151515151515,0,0,1,0,3,1,0,0,0
0,0,0,0.0,4.26395723812849,1,34,0,11,0,1,1,0,0,0,0,0.523076923076923,0,0,1,1,3,1,0,2,0
0,0,0,0.08,4.54995755136326,1,41,0,14,0,1,1,0,6,0,0,0.431578947368421,0,0,1,1,4,0,0,4,0
0,0,0,0.0,3.55197054750939,1,20,0,7,0,1,1,0,0,0,0,0.689655172413793,0,0,1,1,3,0,0,0,0
0,0,0,0.0,4.31545606107742,0,21,0,10,0,1,1,0,0,0,0,0.3,0,0,1,1,4,1,0,0,0
0,1,0,0.135593220338983,4.56948035715565,1,15,0,12,0,1,1,0,8,0,0,0.189873417721519,3,0,1,1,2,1,0,4,0
0,1,0,0.323529411764706,4.88230573403822,1,16,0,9,0,1,1,0,11,0,1,0.296296296296296,0,0,1,1,2,1,0,1,0
0,0,0,0.0588235294117647,4.21698228221165,1,20,0,10,0,1,1,0,3,0,0,0.3125,0,0,1,1,3,1,0,0,0
0,0,0,0.0,4.42693032793139,1,29,0,14,0,1,1,0,0,0,0,0.3625,0,0,1,1,2,1,0,1,0
0,0,0,0.0,3.96530110462215,1,30,0,7,0,1,1,0,0,0,0,0.769230769230769,0,0,1,1,3,0,0,0,0
0,1,0,0.0,4.4235335470378,1,12,0,12,158,1,1,0,0,0,1,0.1875,35,0,1,1,2,1,0,5,0
0,0,0,0.384615384615385,4.49660143735093,1,15,0,8,0,1,1,0,10,0,0,0.340909090909091,0,0,1,1,2,1,0,0,0
0,0,0,0.0,4.39080548207698,1,16,0,8,0,1,1,0,0,0,0,0.363636363636364,0,0,1,1,2,1,0,1,0
0,0,0,0.048,4.79294338917403,1,16,0,28,0,1,1,0,6,0,0,0.10062893081761,0,0,1,1,3,1,0,17,0
0,0,0,0.152941176470588,4.60124740503232,1,23,0,21,0,1,1,0,13,0,0,0.19327731092437,0,0,1,1,3,1,0,11,0
0,0,0,0.0,4.41910913192781,0,20,0,13,0,1,1,0,0,0,0,0.384615384615385,0,0,1,1,3,1,0,0,0
0,0,0,0.0,3.76718346789146,0,17,0,6,0,1,1,0,0,0,0,0.653846153846154,0,0,1,1,2,0,0,0,0
0,0,0,0.0,4.15524802806334,1,19,0,8,0,1,1,0,0,0,0,0.431818181818182,0,0,1,1,3,1,0,0,0
0,0,0,0.0222222222222222,4.50862178003617,1,18,0,10,0,1,1,0,1,0,0,0.321428571428571,0,0,1,1,2,1,0,0,0
0,1,0,0.0,4.20317329504928,1,23,0,8,229,1,1,0,0,0,1,0.403508771929825,137,0,1,1,2,1,0,1,0
0,1,1,0.0555555555555555,4.53271615870782,1,26,0,11,451,1,1,1,3,0,1,0.382352941176471,93,0,1,0,3,1,1,1,0
0,0,0,0.0,4.47433016243766,1,15,0,8,0,1,1,0,0,0,0,0.326086956521739,0,0,1,1,3,1,0,1,0
0,1,0,0.0,4.10701770959536,1,16,0,7,102,1,1,0,0,0,1,0.444444444444444,41,0,1,1,3,1,0,0,0
0,1,1,0.0,4.32534550038365,1,19,0,9,29,1,1,1,0,0,0,0.404255319148936,14,0,1,1,2,1,0,0,0
35,0,0,0.0,4.02366139317146,0,28,0,6,0,1,1,0,0,0,0,0.756756756756757,0,0,1,1,2,0,0,0,0
0,1,0,0.0978260869565217,4.57736833336933,1,20,0,21,119,1,1,0,9,0,0,0.163934426229508,29,0,1,1,3,1,1,8,0
9,1,1,0.09375,4.66452318488434,1,15,0,8,14,1,1,1,3,0,1,0.348837209302326,3,2,1,1,2,1,0,0,0
0,0,0,0.0,4.37661091845839,1,28,0,12,0,1,1,0,0,0,0,0.4,0,0,1,1,3,1,0,2,0
9,1,0,0.0,4.2016531955163,1,11,0,12,185,1,1,0,0,0,1,0.174603174603175,25,6,1,1,2,1,0,5,0
0,1,0,0.0,3.93618043412976,1,15,0,5,484,1,1,0,0,0,1,0.652173913043478,157,0,1,1,2,1,1,0,0
0,0,0,0.0,3.96813906222957,0,23,0,6,0,1,1,0,0,0,0,0.71875,0,0,1,1,2,1,0,0,0
0,0,0,0.0,3.8333716936548,1,21,0,8,0,1,1,0,0,0,0,0.538461538461538,0,0,1,1,3,1,0,0,0
0,0,0,0.0,4.37685766782326,0,28,0,15,0,1,1,0,0,0,0,0.274509803921569,0,0,1,0,4,1,0,5,0
0,1,0,0.153846153846154,4.47155789502816,1,15,0,10,0,1,1,0,6,0,1,0.272727272727273,7,0,1,1,2,1,0,1,0
0,1,0,0.0,4.11425817767537,1,24,0,10,0,1,1,0,0,0,1,0.436363636363636,42,0,1,0,3,1,0,2,0
0,0,0,0.0425531914893617,4.36446830487545,1,13,1,11,0,1,1,0,2,0,0,0.216666666666667,0,0,1,1,2,1,0,0,0
0,0,0,0.0,4.07298651334573,1,16,0,7,0,1,1,0,0,0,0,0.41025641025641,0,0,1,1,2,1,0,0,0
0,0,0,0.0606060606060606,4.550615142602,1,14,0,26,0,1,1,0,8,0,0,0.0843373493975903,0,0,1,1,2,1,0,18,0
0,0,0,0.0655737704918032,4.41683034755642,1,21,0,13,0,1,1,0,4,0,0,0.269230769230769,0,0,1,1,3,1,0,5,0
0,1,0,0.0517241379310344,4.37419323564271,1,15,0,16,0,1,1,0,3,0,1,0.194805194805195,11,0,1,1,3,1,0,2,0
0,1,0,0.0,4.28753925406776,1,16,0,9,0,1,1,0,0,0,1,0.313725490196078,94,0,1,1,2,1,0,2,0
0,0,0,0.144578313253012,4.64472543420255,0,27,0,20,0,1,1,0,12,0,0,0.234782608695652,0,0,1,1,3,1,0,9,0
0,0,0,0.333333333333333,4.17846841299338,0,14,0,10,0,1,1,0,9,0,0,0.304347826086957,0,0,1,1,4,1,0,0,0
0,1,0,0.0,4.33309254857555,1,16,0,21,135,1,1,0,0,0,1,0.139130434782609,46,0,1,1,2,1,0,14,0
0,1,0,0.0666666666666666,4.25464102168462,1,26,0,10,14,1,1,0,3,0,1,0.448275862068966,16,0,1,1,4,1,0,0,0
0,0,0,0.260869565217391,4.17341658530545,1,15,0,7,0,1,1,0,6,0,0,0.416666666666667,0,0,1,1,3,1,0,0,0
0,0,0,0.0,3.91379956460568,0,19,0,6,0,1,1,0,0,0,0,0.678571428571429,0,0,1,1,2,0,0,0,0
0,0,0,0.0,3.99643934467102,1,13,0,9,0,1,1,0,0,0,0,0.325,0,0,1,1,2,1,0,0,0
0,0,0,0.411764705882353,4.02085512047121,1,12,0,10,0,1,1,0,7,0,0,0.352941176470588,0,0,1,0,2,1,0,3,0
0,0,0,0.0,4.1438927158729,0,20,0,9,0,1,1,0,0,0,0,0.37037037037037,0,0,1,1,3,1,0,0,0
0,1,0,0.208333333333333,4.06507951503072,1,16,0,7,1,1,1,0,5,0,0,0.444444444444444,11,0,1,1,2,1,1,0,0
0,0,1,0.2,4.71330842605721,0,18,0,11,0,1,1,1,7,0,0,0.339622641509434,0,0,1,1,4,1,0,0,0
0,0,0,0.0,4.20606447112614,1,22,0,9,0,1,1,0,0,0,0,0.385964912280702,0,0,1,1,4,1,0,0,0
0,1,0,0.0,4.26558993095474,1,28,0,7,2,1,1,0,0,0,1,0.549019607843137,3,0,1,1,3,1,0,0,0
0,0,0,0.0,3.89841284836405,1,27,0,6,0,1,1,0,0,0,0,0.75,0,0,1,1,2,1,0,0,0
0,1,0,0.054054054054054,4.44900748740574,1,11,2,10,119,1,1,0,2,0,0,0.224489795918367,47,0,1,1,2,1,0,0,0
0,0,0,0.0769230769230769,4.76616179078028,1,17,0,12,0,1,1,0,4,0,0,0.25,0,0,1,1,3,1,0,3,0
12,0,0,0.0,4.21374736213181,0,20,0,10,0,1,1,0,0,0,0,0.425531914893617,0,0,1,1,3,1,0,0,0
0,1,0,0.0,4.28059029583757,1,17,0,12,91,0,1,0,0,0,0,0.23943661971831,82,0,1,1,3,1,0,0,0
0,0,0,0.0963855421686747,4.33795234508566,1,22,0,21,0,1,1,0,8,0,0,0.196428571428571,0,0,1,1,2,1,0,11,0
0,1,0,0.0263157894736842,4.26460607544167,1,22,0,8,204,1,1,0,1,0,1,0.468085106382979,30,0,1,1,2,1,1,0,0
0,0,0,0.208333333333333,4.50847187715631,1,37,0,11,0,1,1,0,10,0,0,0.536231884057971,0,0,1,1,4,0,0,1,0
0,0,0,0.0,3.87314067951313,1,17,0,6,8,1,1,0,0,0,0,0.653846153846154,0,0,1,1,2,1,0,0,0
0,0,0,0.272727272727273,4.26596448077134,0,20,0,20,0,1,1,0,12,0,0,0.263157894736842,0,0,1,1,3,1,0,0,0
0,1,0,0.0,3.95822916866988,1,18,0,6,215,1,1,0,0,0,1,0.666666666666667,320,0,1,1,2,1,0,0,0
0,0,0,0.272727272727273,4.51127238011291,1,26,0,8,0,1,1,0,9,0,0,0.52,0,0,1,1,3,1,0,0,0
0,0,0,0.0188679245283018,4.47551646773639,1,18,0,11,0,1,1,0,1,0,0,0.276923076923077,0,0,1,1,2,1,0,0,0
0,0,0,0.0,3.95119436308322,1,27,0,6,0,1,1,0,0,0,0,0.75,0,0,1,1,2,1,0,0,0
0,0,0,0.0,4.18852262209335,0,28,0,7,0,1,1,0,0,0,0,0.756756756756757,0,0,1,1,3,1,0,0,0
0,0,0,0.0,4.04106055186274,1,30,0,7,0,1,1,0,0,0,0,0.769230769230769,0,0,1,1,3,0,0,0,0
0,0,0,0.0,4.28993731919907,1,14,0,14,0,1,1,0,0,0,0,0.186666666666667,0,0,1,1,2,1,0,7,0
0,1,0,0.365853658536585,4.62547380887748,1,16,0,10,0,1,1,0,15,0,1,0.242424242424242,0,0,1,1,2,1,0,2,0
0,1,0,0.0,4.13850217929474,1,16,0,6,0,1,1,0,0,0,1,0.470588235294118,0,0,1,1,2,1,0,0,0
0,1,0,0.166666666666667,4.53430100992004,1,21,0,14,137,1,1,0,8,0,1,0.3,25,0,1,0,3,1,0,0,0
0,0,1,0.0833333333333333,4.81381404727823,1,21,0,13,64,1,1,1,6,0,1,0.230769230769231,40,0,1,1,3,1,0,0,0
0,0,0,0.166666666666667,4.38487246108642,1,29,0,20,0,1,1,0,12,0,0,0.278846153846154,0,0,1,1,3,1,0,9,0
0,0,0,0.0,3.87474855521668,0,28,0,6,0,1,1,0,0,0,0,0.756756756756757,0,0,1,1,2,1,0,0,0
8,0,0,0.127659574468085,4.44615888570226,1,22,0,16,0,1,1,0,6,0,0,0.318840579710145,0,0,1,1,4,0,0,6,0
0,1,0,0.2,4.39401260309451,1,15,0,9,0,1,1,0,8,0,0,0.263157894736842,3,0,1,1,2,1,0,1,0
0,0,0,0.0,4.19302796013755,0,27,0,10,0,1,1,0,0,0,0,0.490909090909091,0,0,1,1,5,1,0,1,0
0,0,0,0.0769230769230769,4.33028241933217,1,28,0,9,0,1,1,0,2,0,0,0.756756756756757,0,0,1,0,3,1,0,2,0
0,0,0,0.111111111111111,4.58297216235745,0,17,0,13,0,1,1,0,6,0,0,0.232876712328767,0,0,1,1,3,1,0,3,0
9,1,0,0.125,4.76141719118506,1,18,0,12,91,1,1,0,7,0,1,0.24,74,2,1,1,3,1,0,1,0
0,1,1,0.344827586206897,4.45706738639996,1,11,0,9,172,0,1,1,10,0,1,0.229166666666667,248,0,1,1,3,0,0,0,0
0,0,0,0.0,3.95822916866988,1,18,0,6,0,1,1,0,0,0,0,0.666666666666667,0,0,1,1,2,1,0,0,0
0,0,0,0.145833333333333,4.5779745631019,1,12,0,13,104,1,1,0,7,0,0,0.176470588235294,0,0,1,1,3,1,0,4,0
