Levenshtein Distance,Body tags in source,Number of parameter,Digit to alphabet ratio,Entropy,IP Address,Host name length,Percentage Character,Special Characters,Total links,Word based distribution,Is www present,Question Mark,Numeric Character,At Character,Frame tag present,Domain to URL Ratio,Is domain suspicious,Google Search Feature,Https in URL,Is English word,Dots,ASN updation date,mailto: present,Dash,Label
0,0,0,0.0,3.719294526,0,18,0,6,0,1,0,0,0,0,0,0.692307692,0,0,0,1,2,0,0,0,0
0,1,0,0.0,4.272911597,1,19,0,9,48,1,1,0,0,0,1,0.404255319,36,0,0,1,2,1,0,0,0
0,0,0,0.025641026,4.039079571,0,20,0,10,0,0,0,0,1,0,0,0.4,0,0,0,0,5,1,0,0,0
0,0,0,0.0,4.269596367,1,62,0,13,0,1,0,0,0,0,0,0.885714286,0,0,0,1,9,1,0,0,0
0,1,0,0.0,3.913400746,1,18,0,7,171,1,1,0,0,0,0,0.580645161,30,0,0,1,2,1,0,0,0
0,0,0,0.155555556,4.499486716,0,116,0,20,0,0,0,0,14,0,0,0.935483871,0,0,0,1,16,0,0,0,0
0,0,0,0.0,3.976352237,1,21,0,9,47,1,1,0,0,0,0,0.512195122,0,0,0,1,3,0,0,0,0
0,0,0,0.0,4.299836014,0,18,0,12,0,1,0,0,0,0,0,0.315789474,0,0,0,1,3,0,0,2,0
0,0,0,0.057142857,4.368979207,1,12,0,8,0,1,1,0,2,0,0,0.266666667,0,0,0,1,3,1,0,0,0
0,0,0,0.0,4.226156783,0,22,0,8,0,1,1,0,0,0,0,0.448979592,0,0,0,1,3,1,0,0,0
0,0,0,0.0,3.881832666,0,25,0,8,0,1,0,0,0,0,0,0.757575758,0,0,0,0,2,0,0,2,0
0,0,3,0.366412214,5.153640741,0,22,0,21,0,0,1,1,48,0,0,0.11,0,0,0,1,3,0,0,1,0
0,0,0,0.102564103,4.350680484,0,17,0,10,0,1,1,0,4,0,0,0.320754717,0,0,0,1,3,0,0,0,0
0,0,0,0.0,4.281723446,0,22,0,13,0,1,1,0,0,0,0,0.275,0,0,0,1,7,1,0,0,0
0,0,0,0.496124031,4.802198013,0,19,0,19,0,0,0,0,64,0,0,0.089622642,0,0,1,1,3,0,0,2,0
0,0,0,0.0,3.884858892,0,19,0,8,0,1,0,0,0,0,0,0.575757576,0,0,0,1,3,1,0,0,0
0,0,0,0.0,3.928414007,0,24,0,10,0,1,1,0,0,0,0,0.571428571,0,0,0,0,3,1,0,1,0
0,0,0,0.021276596,4.368701067,1,18,0,13,0,1,1,0,1,0,0,0.295081967,202,0,0,1,4,0,0,0,0
0,0,2,0.094117647,4.828976749,0,19,6,36,0,1,1,2,8,0,0,0.147286822,0,0,0,1,7,0,0,1,0
0,1,0,0.090909091,4.189561096,1,17,0,8,5,1,0,0,3,0,1,0.386363636,13,0,0,1,3,1,0,0,0
0,1,0,0.0,4.145742076,1,26,0,9,47,1,1,0,0,0,0,0.481481481,131,0,0,0,3,1,0,1,0
0,0,0,0.0,4.167219046,1,19,0,7,0,1,1,0,0,0,0,0.441860465,0,0,0,1,3,1,0,0,0
0,0,0,0.797101449,4.832597345,1,19,0,19,0,1,1,0,55,0,0,0.132867133,0,0,0,1,2,1,0,0,0
0,0,0,0.105263158,3.937751955,1,16,0,10,213,1,1,0,2,0,0,0.516129032,96,0,0,1,4,0,0,0,0
0,0,0,0.0,4.175188483,0,20,0,11,0,1,0,0,0,0,0,0.476190476,0,0,0,1,4,0,0,0,0
0,0,0,0.0,4.074170634,0,20,0,12,0,1,0,0,0,0,0,0.377358491,0,0,0,1,4,1,0,1,0
0,0,0,0.0,4.425108843,0,18,0,27,0,0,1,0,0,0,0,0.125874126,0,0,0,1,8,0,0,4,0
0,0,0,0.0,4.046381113,1,12,0,8,0,1,1,0,0,0,0,0.285714286,0,0,0,1,3,1,0,0,0
0,1,0,0.0,4.231661512,1,19,0,10,17,1,1,0,0,0,1,0.339285714,35,0,0,1,4,1,0,0,0
0,0,0,0.64,4.819454845,0,21,0,9,0,1,0,0,32,0,0,0.230769231,0,0,0,1,3,0,0,0,0
0,0,2,0.494117647,4.965009537,0,28,0,18,0,1,0,2,42,0,0,0.193103448,0,0,0,0,2,0,0,3,0
0,0,0,0.03125,4.125129443,0,23,0,8,0,1,0,0,1,0,0,0.56097561,0,0,0,1,4,0,0,0,0
0,1,0,0.0,4.057937065,1,21,0,7,51,1,0,0,0,0,0,0.512195122,96,0,0,1,3,1,0,0,0
0,0,0,0.314814815,4.639213391,0,19,0,23,0,1,1,0,17,0,0,0.20212766,0,0,0,1,4,0,0,2,0
0,0,2,0.25,5.880591369,0,49,2,31,0,1,0,1,65,0,0,0.137640449,0,0,0,1,4,1,0,7,0
0,0,0,0.0,4.286146588,1,14,0,8,0,1,1,0,0,0,0,0.4,0,0,0,1,2,1,0,0,0
0,0,0,0.058823529,4.570882614,0,165,0,30,0,0,0,0,9,0,0,0.859375,0,0,0,1,23,1,0,3,0
0,0,0,0.0,4.063202513,1,13,0,7,4,1,1,0,0,0,0,0.342105263,40,0,0,1,3,1,0,0,0
0,0,2,0.032258065,4.407567667,0,27,0,21,0,1,0,1,2,0,0,0.317647059,0,0,0,1,7,0,0,1,0
0,0,1,0.052631579,4.351168911,0,22,0,11,0,1,0,1,2,0,0,0.431372549,0,0,0,1,5,1,0,0,0
0,1,0,0.115384615,4.077715447,1,18,0,8,56,1,0,0,3,0,1,0.486486486,287,0,0,1,3,1,1,0,0
0,0,0,0.108695652,4.29196002,0,17,0,11,0,0,0,0,5,0,0,0.274193548,0,0,0,1,4,0,0,0,0
0,0,0,0.020833333,4.094191749,0,21,0,12,0,0,0,0,1,0,0,0.344262295,0,0,0,1,5,1,0,0,0
0,0,0,0.033333333,4.17507052,1,12,0,9,0,1,1,0,1,0,0,0.3,0,0,0,1,3,1,0,0,0
0,0,0,0.0,3.840402547,1,13,0,7,0,1,1,0,0,0,0,0.448275862,0,0,0,1,2,1,0,0,0
0,0,0,0.0,4.007048828,1,20,0,6,68,1,1,0,0,0,0,0.625,0,0,0,1,2,1,0,0,0
0,1,0,0.0,4.178298831,1,27,0,9,74,1,1,0,0,0,0,0.415384615,54,0,0,1,3,1,0,0,0
0,0,0,0.0,4.344199728,0,20,0,11,0,1,0,0,0,0,0,0.338983051,0,0,0,1,3,1,0,0,0
0,1,0,0.0,4.014177321,1,18,0,11,7,1,1,0,0,0,0,0.36,11,0,0,1,4,1,0,0,0
0,0,0,0.265486726,4.848335129,0,144,0,20,0,1,1,0,30,0,0,0.883435583,0,0,0,1,12,1,0,3,0
0,1,0,0.123076923,4.599140523,1,27,0,13,91,0,1,0,8,0,1,0.313953488,4,0,0,1,3,1,0,1,0
0,0,0,0.0,4.151280624,0,19,0,14,0,1,0,0,0,0,0,0.243589744,0,0,0,1,4,1,0,2,0
0,0,0,0.0,4.295170189,1,16,0,10,0,1,1,0,0,0,0,0.266666667,0,0,0,1,3,1,0,0,0
0,0,0,0.666666667,4.276228365,0,29,0,7,0,1,0,0,12,0,0,0.783783784,0,0,0,0,3,0,0,0,0
0,0,0,0.0,4.255003827,0,18,0,10,0,0,0,0,0,0,0,0.333333333,0,0,0,1,3,0,0,1,0
0,0,10,0.175182482,4.943235293,1,19,0,41,0,0,1,1,24,0,0,0.094059406,0,0,0,0,9,1,0,1,0
0,0,3,0.442857143,4.81461214,0,26,0,14,0,1,0,1,31,0,0,0.226086957,0,0,0,1,2,0,0,0,0
0,0,0,0.0,4.12849413,1,15,0,9,0,1,0,0,0,0,0,0.384615385,0,0,0,1,2,1,0,0,0
0,0,0,0.0,4.038283369,1,17,0,9,0,1,1,0,0,0,0,0.298245614,0,0,0,1,3,1,0,0,0
0,0,0,0.057142857,4.176484598,0,17,0,10,0,1,1,0,2,0,0,0.361702128,0,0,0,0,2,0,0,0,0
0,0,0,0.458333333,4.605448894,0,14,0,14,0,1,0,0,22,0,0,0.166666667,0,0,0,1,2,0,0,1,0
0,1,0,0.0,3.827819531,1,18,0,7,11,1,1,0,0,0,0,0.5625,129,0,0,1,2,1,0,0,0
0,1,0,0.0,3.810081021,1,14,0,9,109,1,1,0,0,0,1,0.518518519,48,0,0,1,3,0,0,0,0
0,0,0,0.0,3.896291529,1,14,0,9,0,1,1,0,0,0,0,0.5,0,0,0,1,3,0,0,0,0
0,0,0,0.0,3.814371943,1,17,0,8,0,1,1,0,0,0,0,0.586206897,0,0,0,1,3,0,0,0,0
0,0,0,0.0,3.76385619,1,13,0,7,0,1,1,0,0,0,0,0.52,0,0,0,1,2,1,0,0,0
0,0,0,0.75147929,5.054566835,0,209,0,21,0,1,1,0,127,0,0,0.659305994,0,0,0,1,12,1,0,1,0
0,1,0,0.0,4.420334019,1,13,0,18,0,1,1,0,0,0,1,0.132653061,144,0,0,1,2,1,0,8,0
0,0,0,0.0,4.180365114,1,23,0,10,0,1,1,0,0,0,0,0.56097561,0,0,0,1,4,1,0,0,0
0,0,0,0.0,3.803508855,0,13,0,7,0,1,1,0,0,0,0,0.541666667,0,0,0,1,2,1,0,0,0
0,1,0,0.541666667,4.48331803,1,15,0,8,169,1,0,0,13,0,1,0.333333333,98,0,0,1,2,1,0,0,0
0,1,0,0.052631579,3.884155095,1,14,0,7,24,1,1,0,1,0,0,0.518518519,146,0,0,0,2,1,0,0,0
0,0,0,0.0,4.030436395,1,25,0,7,0,1,1,0,0,0,0,0.657894737,0,0,0,1,2,1,0,0,0
0,0,0,0.0,3.929214455,0,16,0,7,0,0,0,0,0,0,0,0.516129032,0,0,0,1,3,0,0,0,0
0,0,0,0.0,4.467167507,0,21,0,11,0,1,0,0,0,0,0,0.318181818,0,0,0,1,3,0,0,0,0
0,1,0,0.153846154,4.145972172,1,18,0,8,109,1,0,0,4,0,1,0.473684211,939,0,0,1,3,1,1,0,0
0,0,5,0.133802817,4.837337138,0,23,3,60,0,1,0,1,19,0,0,0.104072398,0,0,0,0,8,0,0,0,0
0,0,0,0.0,3.929214455,1,16,0,6,134,1,1,0,0,0,0,0.516129032,0,0,0,1,2,1,0,0,0
0,1,0,0.0,3.831401845,1,17,0,7,10,1,1,0,0,0,0,0.566666667,18,0,0,1,2,1,0,0,0
0,0,0,0.0,4.250814584,1,31,0,7,0,1,0,0,0,0,0,0.645833333,0,0,0,1,2,1,0,0,0
0,0,1,0.066666667,5.230198929,1,19,0,10,0,1,0,1,5,0,0,0.211111111,0,0,0,1,3,1,0,0,0
0,0,0,0.0,3.833783409,0,16,0,8,0,1,0,0,0,0,0,0.4,0,0,0,1,3,1,0,0,0
0,1,0,0.0,4.05319746,1,17,0,8,5,1,0,0,0,0,1,0.386363636,13,0,0,1,3,1,0,0,0
0,0,0,0.025641026,4.052694271,0,22,0,8,0,0,1,0,1,0,0,0.458333333,0,0,0,1,3,1,0,0,0
0,0,0,0.0,4.162057815,0,20,0,10,0,1,0,0,0,0,0,0.434782609,0,0,0,1,3,1,0,0,0
0,0,0,0.0625,4.602213408,0,36,1,12,0,1,0,0,3,0,0,0.571428571,0,0,0,0,4,1,0,0,0
0,0,0,0.0,4.282086672,0,20,0,12,0,1,0,0,0,0,0,0.377358491,0,0,0,1,3,1,0,0,0
0,0,2,0.03030303,4.457701932,1,13,0,14,0,1,1,1,2,0,0,0.158536585,0,0,0,1,3,1,0,0,0
0,0,0,0.375,4.779023027,0,31,0,10,0,1,0,0,21,0,0,0.356321839,0,0,0,1,2,0,0,1,0
0,0,0,0.0,4.131584626,1,22,0,8,0,1,1,0,0,0,0,0.536585366,0,0,0,1,3,1,0,0,0
0,0,0,0.0,4.055295336,1,18,0,9,0,1,0,0,0,0,0,0.461538462,0,0,0,1,5,1,0,0,0
0,0,0,0.019607843,4.14301903,0,36,0,8,0,1,0,0,1,0,0,0.6,0,0,0,0,4,1,0,0,0
0,0,0,0.098360656,4.468214534,1,32,0,12,0,1,0,0,6,0,0,0.405063291,0,0,0,1,4,0,0,2,0
0,0,1,0.119402985,5.058256144,0,16,0,11,0,0,0,1,8,0,0,0.186046512,0,0,0,1,3,0,0,0,0
0,0,0,0.0,3.842370993,0,20,0,8,0,1,0,0,0,0,0,0.714285714,0,0,0,0,3,0,0,1,0
0,0,0,0.0,3.956273312,1,20,0,9,0,1,0,0,0,0,0,0.454545455,0,0,0,1,3,1,0,0,0
0,1,0,0.0,3.839108134,1,12,0,7,84,1,1,0,0,0,1,0.363636364,25,0,0,1,2,1,0,0,0
0,0,0,0.487179487,4.704347766,0,14,0,16,0,1,0,0,38,0,0,0.106060606,0,0,0,1,4,0,0,1,0
0,0,0,0.0,4.065079515,1,19,0,7,0,1,1,0,0,0,0,0.527777778,0,0,0,1,3,1,0,0,0
0,0,0,0.0,4.127762474,1,18,0,11,0,1,1,0,0,0,0,0.4,0,0,0,1,5,1,0,0,0
0,1,0,0.045454545,3.953565665,1,14,0,8,18,1,1,0,1,0,0,0.451612903,52,0,0,1,2,1,1,1,0
0,1,0,0.0,4.125871146,1,17,0,8,4,1,1,0,0,0,1,0.485714286,3,0,0,1,2,1,0,0,0
0,1,0,0.115384615,4.077715447,1,18,0,8,35,1,0,0,3,0,1,0.486486486,172,0,0,1,3,1,1,0,0
0,1,0,0.0,4.100228708,1,14,0,9,2,1,1,0,0,0,1,0.325581395,0,0,0,0,3,1,0,1,0
0,0,0,0.0,3.832332872,1,15,0,8,0,1,0,0,0,0,0,0.375,0,0,0,1,2,1,0,0,0
0,0,2,0.029411765,4.580503135,0,17,0,23,0,1,1,2,2,0,0,0.182795699,0,0,0,1,6,0,0,1,0
0,0,0,0.273684211,4.810037356,0,116,0,18,0,0,0,0,26,0,0,0.834532374,0,0,0,1,11,0,0,2,0
0,0,0,0.0,4.243735757,1,22,0,9,0,1,1,0,0,0,0,0.423076923,0,0,0,1,2,1,0,1,0
0,0,2,0.026666667,4.587888921,0,17,0,24,0,1,1,2,2,0,0,0.168316832,0,0,0,1,6,0,0,1,0
0,0,2,0.101265823,4.777028817,0,29,6,34,0,1,0,1,8,0,0,0.239669421,0,0,0,1,7,0,0,1,0
0,0,0,0.027027027,4.32425571,1,23,0,14,9,1,0,0,2,0,0,0.255555556,1,0,0,1,3,1,0,1,0
0,0,0,0.12195122,4.468879383,0,25,0,11,0,1,0,0,5,0,0,0.438596491,0,0,0,0,4,1,0,1,0
0,0,0,0.037037037,4.208924987,1,29,0,9,0,1,0,0,1,0,0,0.783783784,0,0,0,1,3,1,0,2,0
0,0,0,0.191489362,4.680248364,0,11,0,12,0,0,0,0,9,0,0,0.161764706,0,0,0,1,3,0,0,2,0
0,0,0,0.095238095,4.245141646,1,20,0,10,0,1,1,0,4,0,0,0.357142857,0,0,0,1,4,0,0,0,0
0,0,0,0.0,4.115311532,1,21,0,7,0,1,1,0,0,0,0,0.525,0,0,0,1,2,1,0,0,0
0,0,0,0.0,4.095968632,1,24,0,8,273,1,1,0,0,0,0,0.631578947,0,0,0,0,2,1,0,1,0
0,0,0,0.0,4.419653296,1,21,0,10,0,1,0,0,0,0,0,0.381818182,0,0,0,1,4,1,0,0,0
0,0,0,0.0,4.185314003,1,11,0,12,0,1,1,0,0,0,0,0.174603175,0,0,0,1,3,1,0,0,0
0,1,0,0.163265306,4.473328086,1,18,0,15,69,1,1,0,8,0,1,0.25,73,0,0,1,3,1,0,0,0
0,0,0,0.0,4.24637013,0,18,0,11,0,1,0,0,0,0,0,0.36,0,0,0,1,4,0,0,1,0
0,1,0,0.15,4.552298462,1,22,0,11,25,1,0,0,6,0,1,0.385964912,212,0,0,1,4,1,1,1,0
0,0,1,0.112068966,4.830184015,0,114,0,18,0,0,1,1,13,0,0,0.775510204,0,0,0,1,10,1,0,1,0
0,0,0,0.0,4.331734082,1,22,0,12,0,1,0,0,0,0,0,0.333333333,0,0,0,1,5,0,0,1,0
0,1,0,0.0,3.938073895,1,21,0,7,1,1,1,0,0,0,0,0.552631579,4,0,0,1,3,1,0,0,0
0,0,0,0.0,4.053297638,1,22,0,8,0,1,0,0,0,0,0,0.523809524,0,0,0,1,3,1,0,0,0
0,0,11,0.365853659,5.26507827,0,24,1,81,0,1,0,2,60,0,0,0.078688525,0,0,0,0,36,0,0,3,0
0,0,0,0.0,4.468097831,1,22,0,23,0,1,0,0,0,0,0,0.224489796,0,0,0,0,5,1,0,1,0
0,1,0,0.0,4.279910826,1,15,0,10,16,1,1,0,0,0,0,0.277777778,4,0,0,1,3,0,0,0,0
0,0,0,0.842696629,4.869676182,0,134,0,20,0,0,0,0,75,0,0,0.72826087,0,0,0,1,9,1,0,6,0
0,0,0,0.0,4.150410873,1,13,0,10,0,1,1,0,0,0,0,0.333333333,0,0,0,1,4,1,0,0,0
0,0,1,0.369230769,4.847129626,1,26,0,14,0,0,0,1,24,0,0,0.252427184,0,0,0,1,3,1,0,1,0
0,0,2,0.805825243,4.821480757,0,28,0,16,0,0,0,1,83,0,0,0.138613861,0,0,0,0,4,1,0,2,0
0,0,0,0.0,4.214262796,1,18,0,8,0,1,0,0,0,0,0,0.461538462,0,0,0,1,4,1,0,0,0
0,0,2,0.023809524,4.619520741,1,15,0,25,0,1,1,2,2,0,0,0.135135135,0,0,0,1,7,0,0,1,0
0,0,2,0.024096386,4.601941142,1,17,0,25,0,1,1,2,2,0,0,0.154545455,0,0,0,1,8,1,0,1,0
0,0,0,0.0,4.348712855,0,53,0,12,0,1,0,0,0,0,0,0.868852459,0,0,0,1,5,1,0,3,0
0,1,0,0.0,4.064338937,1,17,0,8,4,1,0,0,0,0,1,0.386363636,2,0,0,1,3,1,0,0,0
0,1,0,0.0,4.241318507,1,22,0,10,6,1,0,0,0,0,1,0.423076923,22,0,0,1,4,1,0,0,0
0,1,0,0.0,4.162980744,1,18,0,7,11,1,1,0,0,0,0,0.461538462,18,0,0,1,3,1,1,0,0
0,0,0,0.0,4.143541334,1,15,0,9,0,1,1,0,0,0,0,0.365853659,0,0,0,0,3,0,0,1,0
0,0,0,0.032258065,4.241102309,1,13,0,9,0,1,1,0,1,0,0,0.317073171,0,0,0,0,3,1,0,0,0
0,0,0,0.0,3.881727679,0,15,0,7,0,0,0,0,0,0,0,0.5,0,0,0,1,2,0,0,0,0
0,0,0,0.054545455,4.209390064,0,26,0,14,0,1,0,0,3,0,0,0.361111111,0,0,0,1,6,1,0,0,0
0,0,3,0.025773196,4.68849062,1,30,0,59,0,0,0,1,5,0,0,0.11627907,0,0,0,1,7,0,0,2,0
0,0,0,0.0,4.197845823,0,16,0,10,0,1,0,0,0,0,0,0.363636364,0,0,0,1,4,0,0,0,0
0,1,0,0.058823529,4.098652005,1,17,0,8,5,1,0,0,2,0,1,0.386363636,13,0,0,1,3,1,0,0,0
0,1,0,0.0,3.939829017,1,14,0,8,135,1,1,0,0,0,0,0.411764706,50,0,0,1,3,1,0,0,0
0,0,2,0.234234234,5.224028962,0,53,0,26,0,1,0,1,26,0,0,0.325153374,0,0,0,0,8,1,0,6,0
0,1,0,0.0,3.824533407,1,13,0,8,232,1,1,0,0,0,1,0.419354839,864,0,0,1,3,0,0,0,0
0,0,2,0.028571429,4.556609493,0,12,0,23,0,1,0,2,2,0,0,0.126315789,0,0,0,1,6,1,0,1,0
0,1,0,0.076923077,4.006749919,1,18,0,8,21,1,0,0,2,0,1,0.5,25,0,0,1,3,1,1,0,0
0,0,0,0.0,3.902679738,1,16,0,7,36,1,1,0,0,0,0,0.421052632,0,0,0,1,3,0,0,0,0
0,0,2,0.028985507,4.586931435,1,15,0,24,0,1,0,2,2,0,0,0.157894737,0,0,0,1,6,0,0,1,0
0,0,1,0.3,4.76836744,1,16,0,11,0,1,0,1,9,0,0,0.32,0,0,0,0,3,0,0,1,0
0,0,0,0.0,4.036040926,1,15,0,9,0,0,0,0,0,0,0,0.340909091,0,0,0,1,3,1,0,0,0
0,0,3,0.160493827,5.225439494,1,22,0,18,0,0,0,1,13,0,0,0.196428571,0,0,0,1,4,1,0,0,0
0,1,0,0.0,4.121219244,1,13,0,7,0,1,1,0,0,0,0,0.351351351,11,0,0,1,2,1,0,0,0
0,0,0,0.0,4.037326145,1,16,0,8,0,1,0,0,0,0,0,0.4,0,0,0,1,2,1,0,0,0
0,1,2,0.025316456,4.50009685,1,16,0,27,0,1,1,2,2,0,1,0.148148148,0,0,0,0,6,1,0,2,0
0,0,0,0.392857143,4.351968967,0,15,0,10,0,1,0,0,11,0,0,0.306122449,0,0,0,1,4,1,0,0,0
0,0,0,0.25,4.959659786,0,28,1,20,0,1,1,0,16,0,0,0.28,0,0,0,1,4,1,0,1,0
0,0,0,0.185185185,4.044003364,1,16,0,10,0,1,1,0,5,0,0,0.380952381,0,0,0,0,4,0,0,0,0
0,1,0,0.058823529,4.144106551,1,17,0,8,5,1,0,0,2,0,1,0.386363636,13,0,0,1,3,1,0,0,0
0,1,0,0.0,4.512469766,1,14,0,11,19,1,1,0,0,0,0,0.269230769,44,0,0,1,3,1,1,0,0
0,0,0,0.037735849,4.377832791,0,25,0,13,0,1,0,0,2,0,0,0.367647059,0,0,0,1,5,1,0,0,0
0,0,4,0.034188034,4.393728922,0,37,0,35,0,1,1,1,4,0,0,0.237179487,0,0,0,1,10,1,0,0,0
0,0,0,0.0,4.143892716,0,15,0,10,0,1,1,0,0,0,0,0.277777778,0,0,0,1,2,1,0,0,0
0,1,0,0.153846154,4.145972172,1,18,0,8,68,1,0,0,4,0,1,0.473684211,113,0,0,1,3,1,1,0,0
0,0,0,0.03030303,4.067458029,1,33,0,7,0,1,0,0,1,0,0,0.804878049,0,0,0,0,3,1,0,0,0
0,1,0,0.0,4.222573884,1,17,0,8,3,1,1,0,0,0,1,0.425,24,0,0,1,2,1,1,0,0
0,0,0,0.01369863,4.474200762,0,27,0,14,0,1,0,0,1,0,0,0.306818182,0,0,0,1,5,1,0,0,0
0,0,0,0.357142857,4.932486065,0,16,1,18,0,1,0,0,20,0,0,0.170212766,0,0,0,1,5,1,0,0,0
0,0,1,0.160714286,4.572263238,1,24,0,16,0,1,0,1,9,0,0,0.296296296,0,0,0,1,3,0,0,2,0
0,0,0,0.0,4.201231789,0,30,0,9,0,1,0,0,0,0,0,0.789473684,0,0,0,1,3,1,0,2,0
0,0,0,0.0,4.045239685,0,21,0,9,0,1,1,0,0,0,0,0.488372093,0,0,0,1,2,0,0,0,0
0,1,0,0.0,3.988144772,1,14,0,9,758,1,1,0,0,0,1,0.304347826,156,0,0,1,4,0,0,0,0
0,0,3,0.186851211,5.928660806,0,49,3,39,0,1,0,1,54,0,0,0.128272251,0,0,0,1,4,1,0,7,0
0,0,7,0.126696833,5.186679963,0,16,0,64,0,1,0,1,28,0,0,0.051118211,0,0,0,0,10,1,0,8,0
0,0,2,0.166666667,5.880321103,0,49,2,34,0,1,0,1,46,0,0,0.137640449,0,0,0,1,4,1,0,9,0
0,0,0,0.0,4.312236805,0,24,0,11,0,1,1,0,0,0,0,0.369230769,0,0,0,1,4,1,0,0,0
0,1,0,0.054545455,4.623807472,1,11,0,11,49,1,0,0,3,0,1,0.15942029,3,0,0,1,3,1,1,0,0
0,0,0,0.2,4.351409766,1,17,0,8,0,1,1,0,4,0,0,0.53125,0,0,0,0,2,0,0,1,0
0,0,2,0.146428571,5.913748228,0,49,2,35,0,1,0,1,41,0,0,0.137640449,0,0,0,1,4,0,0,8,0
0,0,2,0.673611111,4.920627998,0,26,0,18,0,1,1,1,97,0,0,0.1003861,0,0,0,1,4,1,0,0,0
0,0,0,0.0,4.045239685,1,20,0,8,0,1,0,0,0,0,0,0.465116279,0,0,0,1,3,1,0,0,0
0,0,0,0.025,4.17088138,1,16,0,9,0,1,1,0,1,0,0,0.32,0,0,0,1,3,0,0,0,0
0,0,0,0.0,3.59326969,1,14,0,7,3,1,1,0,0,0,0,0.56,10,0,0,1,2,0,0,0,0
0,0,0,0.022727273,4.253845741,0,25,0,10,0,1,0,0,1,0,0,0.454545455,0,0,0,1,4,0,0,0,0
0,0,0,0.0,4.047562138,1,26,0,8,0,1,0,0,0,0,0,0.604651163,0,0,0,1,4,1,0,0,0
0,0,0,0.057692308,4.353476229,0,19,0,12,0,1,0,0,3,0,0,0.28358209,0,0,0,1,3,1,0,1,0
0,0,0,0.0,4.087929347,0,27,0,8,0,1,0,0,0,0,0,0.586956522,0,0,0,1,3,1,0,0,0
0,1,0,0.153846154,4.093340593,1,18,0,8,703,1,0,0,4,0,1,0.473684211,1684,0,0,1,3,1,1,0,0
0,1,0,0.153846154,4.145972172,1,18,0,8,41,1,0,0,4,0,1,0.473684211,149,0,0,1,3,0,1,0,0
0,1,0,0.0,4.070353994,1,19,0,9,2,1,0,0,0,0,1,0.431818182,0,0,0,1,2,1,0,2,0
0,0,0,0.020408163,4.370702483,1,14,0,15,24,1,1,0,1,0,0,0.215384615,8,0,0,1,4,1,0,0,0
0,0,0,0.0,4.267680228,1,13,0,12,0,1,1,0,0,0,0,0.25,0,0,0,1,3,1,0,2,0
0,0,0,0.0,3.831401845,1,14,0,9,0,1,1,0,0,0,0,0.466666667,0,0,0,1,3,1,0,0,0
0,0,2,0.034482759,4.648771198,0,14,0,17,0,1,1,1,2,0,0,0.181818182,0,0,0,1,4,0,0,1,0
0,0,2,0.677725118,4.921290515,0,167,0,30,0,0,1,1,143,0,0,0.434895833,0,0,0,1,14,0,0,1,0
0,0,2,0.203703704,5.888058938,0,49,2,31,0,1,0,1,55,0,0,0.137640449,0,0,0,1,4,0,0,6,0
0,0,0,0.0,4.046439345,1,19,0,7,122,1,1,0,0,0,0,0.475,0,0,0,1,2,1,0,0,0
