Levenshtein Distance,Body tags in source,Number of parameter,Digit to alphabet ratio,Entropy,IP Address,Host name length,Percentage Character,Special Characters,Total links,Word based distribution,Is www present,Question Mark,Numeric Character,At Character,Frame tag present,Domain to URL Ratio,Is domain suspicious,Google Search Feature,Https in URL,Is English word,Dots,ASN updation date,mailto: present,Dash,Label
9,1,1,0.10752688172043,4.70150956560878,1,21,2,18,2,1,0,1,10,0,1,0.173553719008264,9,2,0,1,4,1,0,6,0
9,0,2,0.0112359550561797,4.66032886202437,1,19,1,16,0,1,0,1,1,0,0,0.179245283018868,0,0,0,1,2,1,0,1,0
11,0,0,0.0694444444444444,4.42810902923284,0,13,0,19,0,1,0,0,5,0,0,0.135416666666667,0,0,0,1,2,1,0,0,0
9,1,0,0.163934426229508,4.57632369765515,1,18,0,18,163,1,0,0,10,0,0,0.202247191011236,365,1,0,1,2,1,0,11,0
9,1,0,0.611111111111111,3.88901001852644,1,13,33,41,246,1,0,0,33,0,0,0.1015625,13,0,0,1,2,0,0,0,0
9,0,4,0.285714285714286,4.77748630669182,1,17,33,50,0,1,0,1,32,0,0,0.0876288659793814,0,3,0,1,3,1,0,0,0
9,0,0,0.32258064516129,4.67641635880727,1,13,0,21,0,1,0,0,20,0,0,0.12621359223301,0,0,0,0,3,0,0,13,0
9,0,0,0.0,4.29423187220942,1,12,0,20,73,1,0,0,0,0,0,0.11214953271028,0,1,0,1,2,1,0,13,0
9,0,0,0.104477611940299,4.26480736770588,1,17,0,20,0,1,0,0,7,0,0,0.180851063829787,0,0,0,1,3,1,0,0,0
15,0,0,0.5625,4.12095089040032,1,13,24,34,0,1,0,0,27,0,0,0.119266055045872,0,2,0,1,2,1,0,1,0
9,0,0,0.0972222222222222,4.53083321672039,1,15,0,19,47,1,0,0,7,0,0,0.153061224489796,0,0,0,1,2,1,0,12,0
21,0,0,0.186915887850467,4.91218420161632,0,19,3,31,0,1,0,0,20,0,0,0.120253164556962,0,1,0,1,5,1,0,2,0
9,0,2,0.0,4.43838500860994,1,19,0,14,0,1,0,1,0,0,0,0.186274509803922,0,0,0,1,2,1,0,0,0
9,0,1,0.0919540229885057,4.64175638733041,1,14,0,20,0,1,0,1,8,1,0,0.121739130434783,0,0,1,1,2,1,0,10,0
9,1,0,0.1,4.31965753155953,1,19,0,26,225,1,0,0,8,0,1,0.166666666666667,6,1,0,1,4,0,1,17,0
9,0,0,1.53254437869823,3.1950620318493,1,13,201,208,0,1,0,0,259,0,0,0.020440251572327,0,0,0,1,2,0,0,0,0
9,0,0,0.0517241379310344,4.45235803373291,1,17,0,20,0,1,0,0,6,0,0,0.119718309859155,0,0,0,1,3,1,0,0,0
17,0,0,0.0,4.51759425093468,1,16,0,8,0,1,0,0,0,0,0,0.155339805825243,0,0,0,1,2,1,0,1,0
9,0,0,0.0804597701149425,4.51793351630703,1,20,0,16,0,1,0,0,7,0,0,0.181818181818182,0,2,0,1,2,1,0,9,0
9,1,0,0.0792079207920792,4.58686706164385,1,21,0,21,93,1,0,0,8,0,1,0.161538461538462,33,0,0,1,2,1,1,11,0
9,0,2,0.0461538461538461,4.8546226936959,1,19,4,26,0,1,0,1,6,0,0,0.117283950617284,0,0,0,1,2,1,0,2,0
9,0,0,0.114285714285714,4.49656225234986,1,13,0,19,0,1,0,0,8,0,0,0.134020618556701,0,0,0,0,3,0,0,11,0
13,0,0,0.0116279069767441,4.31260599169197,1,15,0,20,0,1,0,0,1,0,0,0.14018691588785,0,0,0,1,3,1,0,11,0
27,1,1,0.36144578313253,4.95474199486429,1,16,0,18,1,1,0,1,30,0,1,0.122137404580153,0,0,0,1,9,1,0,0,0
9,0,0,0.407407407407407,4.5881869156778,1,19,0,15,0,1,0,0,22,0,0,0.208791208791209,0,2,0,1,2,1,0,0,0
9,0,0,0.166666666666667,4.71256885813234,1,15,0,17,0,1,0,0,10,0,0,0.172413793103448,0,0,0,1,2,1,0,9,0
27,1,1,0.349514563106796,5.01658851107694,1,16,0,26,1,1,0,1,36,0,1,0.0969696969696969,0,0,0,1,17,1,0,0,0
9,1,0,0.818181818181818,4.40922678155917,1,11,30,42,0,1,0,0,45,0,1,0.0774647887323943,0,0,0,1,2,1,0,3,0
11,0,0,0.0289855072463768,4.27718161843869,0,12,0,18,0,1,0,0,2,0,0,0.134831460674157,0,1,0,1,2,1,0,10,0
9,0,0,0.0681818181818181,4.39591228061299,1,11,0,17,44,1,0,0,6,0,0,0.0990990990990991,0,6,0,1,2,1,0,9,0
31,0,0,0.301587301587302,4.84808011226843,0,19,2,19,0,1,0,0,19,0,0,0.188118811881188,0,0,0,1,3,1,0,1,0
22,0,0,0.0,4.21920520143036,0,21,0,22,0,1,0,0,0,0,0,0.21,0,0,0,1,3,1,0,15,0
9,0,1,0.1,4.53888140931898,1,19,0,19,0,1,0,1,8,0,0,0.177570093457944,0,0,0,1,2,1,0,10,0
27,1,1,0.214876033057851,5.05421889046521,1,16,0,24,1,1,0,1,26,0,1,0.0935672514619883,0,0,0,1,15,1,0,0,0
13,0,1,0.0384615384615384,4.43375580054978,1,15,0,33,0,1,0,1,5,0,0,0.0892857142857142,0,0,0,1,3,1,0,20,0
9,1,0,0.0845070422535211,4.62092196224556,1,14,0,18,144,1,0,0,6,0,1,0.147368421052632,38,0,0,1,2,1,0,9,0
9,1,0,1.07142857142857,4.07718288927332,1,11,42,53,0,1,0,0,60,0,1,0.0650887573964497,0,0,0,1,2,1,0,2,0
9,0,0,0.0980392156862745,4.55507803697361,1,18,0,24,0,1,0,0,10,0,0,0.132352941176471,0,0,0,1,3,1,0,12,0
13,1,4,0.0625,4.57630694412729,1,14,0,26,0,0,0,1,5,0,0,0.126126126126126,0,0,0,1,3,1,0,0,0
0,0,0,0.0138888888888888,4.55465987587753,1,14,0,14,0,1,0,0,1,0,0,0.160919540229885,0,0,0,1,3,1,0,6,0
0,0,0,0.0,4.22324788680194,1,16,0,17,0,1,0,0,0,0,0,0.181818181818182,0,0,0,1,3,0,0,10,0
0,0,0,0.146341463414634,4.61907521238305,1,17,0,20,0,0,0,0,12,0,0,0.149122807017544,0,0,0,1,2,1,0,12,0
0,0,0,0.0638297872340425,4.51840634521357,1,19,0,18,0,1,0,0,6,0,0,0.161016949152542,0,0,0,1,2,1,0,10,0
0,0,0,0.027027027027027,4.40982988008756,0,12,0,19,0,1,0,0,2,0,0,0.126315789473684,0,0,0,1,2,1,0,11,0
0,0,0,0.0769230769230769,4.44221968003303,1,12,0,23,0,1,0,0,6,0,0,0.11214953271028,0,0,0,1,2,1,0,14,0
0,0,0,0.0886075949367088,4.45664895045767,1,19,0,15,0,1,0,0,7,0,0,0.188118811881188,0,0,0,1,2,1,0,4,0
0,0,5,0.583333333333333,4.67938244439647,1,19,0,28,0,1,0,1,42,0,0,0.133802816901408,0,0,0,1,4,0,0,2,0
0,0,2,0.09009009009009,4.99750273605452,1,20,0,24,0,1,0,1,10,0,0,0.137931034482759,0,0,0,0,5,0,0,3,0
0,0,1,0.78125,4.42862128239419,1,15,77,94,0,1,0,1,100,0,0,0.046583850931677,0,0,0,1,3,1,0,1,0
0,0,0,0.151515151515152,4.75393896829907,0,19,1,28,0,1,0,0,15,0,0,0.133802816901408,0,0,0,1,3,1,0,1,0
0,0,0,0.0,4.31510985315542,1,16,0,14,0,0,0,0,0,0,0,0.181818181818182,0,0,0,1,2,1,0,4,0
0,0,0,0.0909090909090909,4.54437892302006,1,16,0,18,0,1,0,0,7,0,0,0.156862745098039,0,0,0,1,2,1,0,11,0
0,0,1,0.351851851851852,4.93793120330991,1,13,2,22,0,1,0,1,19,0,0,0.136842105263158,0,0,0,1,4,0,0,2,0
0,0,0,0.0101010101010101,4.07198707130273,1,13,0,19,0,1,0,0,1,0,0,0.109243697478992,0,0,0,1,3,1,0,6,0
0,0,0,0.0,4.01515427969335,0,21,0,20,0,1,0,0,0,0,0,0.212121212121212,0,0,0,1,3,1,0,13,0
0,0,0,0.072463768115942,4.59969816959813,1,19,0,16,0,1,0,0,5,0,0,0.211111111111111,0,0,0,1,2,1,0,9,0
0,0,0,0.407407407407407,4.50995158074633,1,19,0,15,0,1,0,0,22,0,0,0.208791208791209,0,0,0,1,2,1,0,0,0
0,0,0,0.114285714285714,4.51577246346759,1,16,0,16,0,1,0,0,8,0,0,0.170212765957447,0,0,0,1,2,1,0,5,0
0,0,0,0.0659340659340659,4.45686454597644,1,24,0,18,0,1,0,0,6,0,0,0.208695652173913,0,0,0,1,2,1,0,12,0
0,0,0,0.148648648648649,4.65526170796229,1,18,0,17,0,1,0,0,11,0,0,0.176470588235294,0,0,0,1,2,1,0,10,0
0,0,0,0.0256410256410256,4.30980077831936,1,19,0,21,0,1,0,0,2,0,0,0.188118811881188,0,0,0,1,2,1,0,13,0
0,0,0,0.0571428571428571,4.50945978929799,1,14,0,17,0,1,0,0,4,0,0,0.153846153846154,0,0,0,1,2,1,0,4,0
0,0,5,0.313953488372093,4.64821724095123,1,17,0,20,0,1,0,1,27,0,0,0.12781954887218,0,0,0,1,3,1,0,0,0
0,0,0,0.0864197530864197,4.60613386800204,1,22,0,15,0,1,0,0,7,0,0,0.213592233009709,0,0,0,1,2,1,0,8,0
0,0,0,0.0588235294117647,4.47430750257804,0,12,0,20,0,1,0,0,4,0,0,0.130434782608696,0,0,0,1,2,1,0,12,0
0,0,0,0.0,4.34305153155891,1,17,0,21,0,1,0,0,0,0,0,0.136,0,0,0,1,2,0,0,14,0
0,0,2,0.46875,4.96383714457672,1,15,23,40,0,1,0,1,45,0,0,0.0828729281767955,0,0,1,1,4,1,0,4,0
0,0,2,0.0481927710843373,4.77980173359918,1,16,0,19,0,1,0,1,4,0,0,0.150943396226415,0,0,0,1,3,1,0,3,0
0,0,0,0.0821917808219178,4.35607130415899,0,17,0,23,0,1,0,0,6,0,0,0.166666666666667,0,0,0,1,3,0,0,15,0
0,0,0,0.0,4.39919419433736,1,17,0,14,0,1,0,0,0,0,0,0.178947368421053,0,0,0,1,3,1,0,4,0
0,0,0,0.06,4.41557687294894,1,24,0,19,0,1,0,0,6,0,0,0.192,0,0,0,1,2,1,0,13,0
0,0,0,0.163934426229508,4.59498701773599,1,15,0,17,0,1,0,0,10,0,0,0.170454545454545,0,0,0,1,2,1,0,9,0
0,0,0,0.716666666666667,3.86507659826718,1,13,38,49,0,1,0,0,43,0,0,0.0855263157894736,0,0,0,1,2,1,0,2,0
0,0,0,0.0853658536585365,4.29685873651891,1,22,2,19,0,1,0,0,7,0,0,0.203703703703704,0,0,0,1,4,1,0,0,0
0,0,0,0.055045871559633,4.4392475980588,1,17,0,20,0,1,0,0,6,0,0,0.125925925925926,0,0,0,1,3,1,0,0,0
0,0,1,0.315789473684211,4.94082713578415,1,16,0,19,0,1,0,1,30,0,0,0.111111111111111,0,0,0,1,10,1,0,0,0
0,0,2,0.0675675675675675,4.75543429085817,1,10,4,21,0,1,0,1,5,0,0,0.1,0,0,0,1,2,1,0,0,0
0,1,0,0.864406779661017,4.20411710556427,1,11,39,50,0,1,0,0,51,0,1,0.06875,0,0,0,1,2,1,0,2,0
0,0,0,0.433962264150943,4.60541544858406,1,19,0,15,0,1,0,0,23,0,0,0.208791208791209,0,0,0,1,2,1,0,0,0
0,0,0,0.100917431192661,4.51902628250354,0,23,0,27,0,1,0,0,11,0,0,0.156462585034014,0,0,0,1,5,1,0,13,0
0,0,0,0.108108108108108,4.55571042645753,1,12,0,21,0,1,0,0,8,0,0,0.116504854368932,0,0,0,1,2,1,0,12,0
0,0,0,0.111111111111111,4.6133920240187,1,21,0,18,0,1,0,0,8,0,0,0.214285714285714,0,0,0,1,2,1,0,8,0
0,0,0,0.170731707317073,4.61406914818635,1,13,0,23,0,1,0,0,14,0,0,0.109243697478992,0,0,0,1,2,1,0,7,0
0,0,0,0.121212121212121,4.65958581843575,1,21,0,17,0,1,0,0,8,0,0,0.230769230769231,0,0,0,1,2,1,0,7,0
0,1,4,0.0625,4.59336153308756,1,14,0,26,1,0,0,1,5,0,1,0.126126126126126,0,0,0,1,3,1,0,0,0
0,0,1,0.408163265306122,5.04188053571939,1,16,0,24,0,1,0,1,40,0,0,0.0987654320987654,0,0,0,1,15,1,0,0,0
0,0,2,0.0,4.38075047467598,1,19,0,15,0,1,0,1,0,0,0,0.172727272727273,0,0,0,1,2,1,0,1,0
0,0,0,0.128205128205128,4.67501452585552,1,20,0,20,0,1,0,0,10,0,0,0.185185185185185,0,0,0,1,2,1,0,12,0
0,0,4,0.117647058823529,4.66422740511235,1,16,0,15,0,1,0,1,8,0,0,0.175824175824176,0,0,0,1,3,1,0,0,0
0,0,1,0.4,4.96970071928013,0,16,0,20,0,1,0,1,34,0,0,0.115107913669065,0,0,0,1,11,1,0,0,0
0,0,0,0.0555555555555555,4.57170350410959,1,10,0,20,0,1,0,0,4,0,0,0.104166666666667,0,0,0,1,2,1,0,11,0
0,0,0,0.254901960784314,4.34675562198594,1,17,15,24,0,1,0,0,13,0,0,0.193181818181818,0,0,0,0,2,1,0,1,0
0,0,3,0.212121212121212,4.83807601892035,1,17,24,39,0,1,0,1,21,0,0,0.106918238993711,0,0,0,1,3,1,0,0,0
0,0,0,0.0689655172413793,4.51175504705959,1,11,0,24,0,1,0,0,6,0,0,0.094017094017094,0,0,0,1,2,1,0,16,0
0,0,0,0.88,4.7291955105542,1,17,0,17,0,1,0,0,44,0,0,0.153153153153153,0,0,0,1,2,1,0,8,0
0,0,0,0.0923076923076923,4.34095129483402,1,15,0,21,0,1,0,0,6,0,0,0.16304347826087,0,0,0,1,3,0,0,14,0
0,0,0,0.0,4.23027551098579,1,19,0,16,0,1,0,0,0,0,0,0.204301075268817,0,0,0,1,3,1,0,7,0
0,0,1,0.675675675675676,4.62285763760094,1,15,56,71,0,1,0,1,75,0,0,0.0583657587548638,0,0,0,1,3,1,0,1,0
0,0,0,0.09,4.53064656360732,1,10,0,21,0,1,0,0,9,0,0,0.0769230769230769,0,0,0,1,2,1,0,12,0
0,0,0,0.0841121495327102,4.57750006125522,1,18,0,23,0,1,0,0,9,0,0,0.129496402877698,0,0,0,1,3,1,0,11,0
0,0,0,0.0833333333333333,4.67478693008428,1,19,0,14,0,1,0,0,6,0,0,0.206521739130435,0,0,0,1,2,1,0,6,0
0,0,1,0.0618556701030927,5.03927043456874,1,15,0,27,0,1,0,1,6,0,0,0.115384615384615,0,0,0,1,3,1,0,13,0
0,0,0,0.203125,4.61350621334696,1,19,6,24,0,1,0,0,13,0,0,0.188118811881188,0,0,0,0,3,1,0,11,0
0,0,0,0.106060606060606,4.33270333287106,1,17,0,20,0,1,0,0,7,0,0,0.182795698924731,0,0,0,1,3,1,0,0,0
0,0,1,0.252173913043478,5.09268775966881,1,16,0,25,0,1,0,1,29,0,0,0.0946745562130177,0,0,0,1,16,1,0,0,0
0,0,0,0.381818181818182,4.49626902582505,1,19,0,15,0,1,0,0,21,0,0,0.208791208791209,0,0,0,1,2,1,0,0,0
0,0,0,0.112676056338028,4.4925065366599,1,18,0,20,0,1,0,0,8,0,0,0.181818181818182,0,0,0,1,2,1,0,10,0
0,0,0,0.636363636363636,4.45045613579613,1,19,22,34,0,1,0,0,35,0,0,0.153225806451613,0,0,0,1,3,1,0,1,0
0,0,0,0.551724137931035,4.43585588881984,1,19,22,34,0,1,0,0,32,0,0,0.153225806451613,0,0,0,1,3,1,0,1,0
0,0,0,0.576923076923077,4.89568135124798,1,14,0,14,0,1,0,0,30,0,0,0.145833333333333,0,0,0,1,2,1,0,4,0
0,0,0,0.0,4.25182421088791,1,17,0,21,0,1,0,0,0,0,0,0.1328125,0,0,0,1,2,1,0,13,0
0,0,1,0.269230769230769,4.94332583848745,1,16,0,21,0,1,0,1,28,0,0,0.104575163398693,0,0,0,1,12,1,0,0,0
0,0,4,0.307692307692308,4.8397140540178,1,9,0,28,0,1,1,1,20,0,0,0.079646017699115,0,0,0,1,5,0,0,0,0
0,0,0,0.08,4.47283125553685,1,11,0,20,0,1,0,0,6,0,0,0.108910891089109,0,0,0,1,2,1,0,12,0
0,0,3,0.607843137254902,4.72634118096968,1,11,0,20,0,1,0,1,31,0,0,0.107843137254902,0,0,0,1,3,0,0,0,0
0,0,0,0.088235294117647,4.54411519924056,1,12,0,19,0,1,0,0,6,0,0,0.129032258064516,0,0,0,1,2,1,0,10,0
0,0,0,0.0875,4.50438235462618,1,20,0,16,0,1,0,0,7,0,0,0.194174757281553,0,0,0,1,2,1,0,9,0
0,1,1,0.397727272727273,5.03625999150084,1,16,0,22,1,1,0,1,35,0,1,0.110344827586207,0,0,0,1,13,1,0,0,0
0,0,0,0.126984126984127,4.49142788203433,1,15,0,18,158,1,0,0,8,0,0,0.168539325842697,0,0,0,1,2,1,0,8,0
0,0,2,0.0413223140495867,4.94295060119152,1,15,5,28,0,1,0,1,5,0,0,0.0974025974025974,0,0,1,1,3,1,0,6,0
0,0,0,0.0888888888888888,4.42143559231432,1,18,0,23,0,1,0,0,8,0,0,0.148760330578512,0,0,0,1,3,1,0,11,0
0,0,0,0.0588235294117647,4.48711602645674,1,18,0,32,0,1,0,0,8,0,0,0.102272727272727,0,0,0,1,2,1,0,21,0
0,1,0,0.975,4.71175554627809,1,14,0,16,133,1,0,0,39,0,1,0.147368421052632,26,0,0,0,2,1,0,2,0
0,0,2,0.236024844720497,5.84545991770216,1,17,0,17,0,1,0,1,38,0,0,0.0787037037037037,0,0,0,1,3,0,0,4,0
0,0,0,0.0,4.24964886701609,1,16,0,17,0,1,0,0,0,0,0,0.168421052631579,0,0,0,1,3,0,0,10,0
0,0,0,0.857142857142857,3.94195439953027,1,13,36,43,0,1,0,0,42,0,0,0.0970149253731343,0,0,0,1,2,0,0,0,0
0,0,0,0.246376811594203,4.58971479555231,1,18,0,22,0,1,0,0,17,0,0,0.166666666666667,0,0,0,1,2,1,0,12,0
0,1,0,0.105263157894737,4.68966691402559,1,21,0,15,151,1,0,0,8,0,1,0.212121212121212,122,0,0,1,2,1,0,7,0
0,2,0,0.0869565217391304,4.61378403406152,1,12,0,19,427,1,0,0,6,0,1,0.127659574468085,64,0,0,1,2,1,0,10,0
0,0,0,0.08,4.51220579848765,1,10,0,25,40,1,0,0,8,0,0,0.075187969924812,0,0,0,1,2,1,0,17,0
0,0,0,0.0,4.65848658163044,1,16,0,17,0,1,0,0,0,0,0,0.175824175824176,0,0,0,1,2,1,0,10,0
0,1,0,0.509090909090909,4.52453157125614,1,19,18,31,0,1,0,0,28,0,0,0.166666666666667,0,0,0,1,3,1,0,2,0
0,0,0,0.0,4.35576270012424,1,19,0,15,0,1,0,0,0,0,0,0.215909090909091,0,0,0,1,2,1,0,7,0
0,1,0,0.123076923076923,4.43959688160674,1,14,0,17,184,1,0,0,8,0,1,0.155555555555556,72,0,0,1,2,1,1,7,0
0,0,0,0.163934426229508,4.72438272168955,1,15,0,17,0,1,0,0,10,0,0,0.170454545454545,0,0,0,1,2,1,0,9,0
9,0,3,0.0384615384615384,5.01993465351203,1,20,0,25,0,0,0,1,5,0,0,0.125,0,3,0,0,4,0,0,3,0
9,0,1,0.0416666666666666,4.60399184853206,1,10,2,17,173,1,0,1,3,0,0,0.108695652173913,0,2,0,1,2,0,0,3,0
9,0,1,0.126582278481013,4.58554880407497,1,17,0,17,0,1,0,1,10,0,0,0.160377358490566,0,1,0,1,2,1,0,7,0
9,0,0,0.0425531914893617,4.50113239675027,1,10,0,18,0,1,0,0,4,0,0,0.0862068965517241,0,2,0,1,2,1,0,9,0
27,1,1,0.373626373626374,5.09733430300604,1,16,0,20,1,1,0,1,34,0,1,0.110344827586207,0,0,0,1,11,1,0,0,0
9,1,0,0.117647058823529,4.79174497532196,1,21,0,14,158,1,0,0,8,0,1,0.233333333333333,97,0,0,1,2,1,0,6,0
9,0,0,0.0,4.22766435374751,1,15,0,21,0,1,0,0,0,0,0,0.14018691588785,0,1,0,1,2,1,0,10,0
9,1,0,0.08,4.33496159724002,1,18,0,25,6,1,0,0,8,0,1,0.135338345864662,140,2,0,1,2,1,0,15,0
9,1,0,0.0869565217391304,4.6069726952882,1,14,0,16,144,1,0,0,6,0,1,0.153846153846154,36,0,0,1,2,1,0,7,0
9,1,0,0.0684931506849315,4.42719216306018,1,14,0,18,250,1,0,0,5,0,1,0.145833333333333,48,0,0,1,2,1,0,9,0
27,1,1,0.465116279069767,4.93984673731335,1,16,0,26,1,1,0,1,40,0,1,0.105263157894737,0,0,0,1,17,1,0,0,0
