Levenshtein Distance,Body tags in source,Number of parameter,Digit to alphabet ratio,Entropy,IP Address,Host name length,Percentage Character,Special Characters,Total links,Word based distribution,Is www present,Question Mark,Numeric Character,At Character,Frame tag present,Domain to URL Ratio,Is domain suspicious,Google Search Feature,Https in URL,Is English word,Dots,ASN updation date,mailto: present,Dash,Label
0,0,0,0.0,4.03600694533095,0,20,0,8,0,1,1,0,0,0,0,0.571428571428571,0,0,0,1,3,0,0,0,0
0,0,0,0.0,4.00805633974501,0,21,0,7,0,1,1,0,0,0,0,0.5,0,0,0,0,2,0,0,1,0
0,1,0,0.0277777777777777,4.27608199985584,1,17,0,9,6,1,1,0,1,0,1,0.369565217391304,2,0,0,1,3,1,0,0,0
0,0,0,0.0,4.12798680687768,1,18,0,8,0,1,1,0,0,0,0,0.5,0,0,0,1,3,1,0,0,0
0,1,0,0.0,3.59326968951511,1,18,0,5,18,1,1,0,0,0,0,0.72,27,0,0,1,2,1,0,0,0
0,1,0,0.0,4.28840233237486,1,20,0,9,32,1,0,0,0,0,0,0.344827586206897,30,0,0,0,3,1,0,1,0
0,0,0,0.0,3.98107601191461,0,22,0,7,0,1,1,0,0,0,0,0.733333333333333,0,0,0,1,3,0,0,0,0
0,1,0,0.0851063829787234,4.2372910269703,1,17,0,10,509,1,1,0,4,0,1,0.278688524590164,75,0,0,1,2,1,0,0,0
0,1,0,0.0,3.68970373219955,1,14,0,5,0,1,1,0,0,0,0,0.666666666666667,1,0,0,1,2,1,0,0,0
0,0,0,0.0,3.9677201004745,1,21,0,5,0,1,1,0,0,0,0,0.75,0,0,0,1,2,1,0,0,0
0,1,0,0.0,3.77777681145679,1,26,0,6,18,1,1,0,0,0,0,0.764705882352941,53,0,0,1,2,1,0,0,0
0,0,0,0.0,4.17527329788597,1,21,0,9,27,1,1,0,0,0,0,0.567567567567568,5,0,0,1,4,0,0,0,0
0,0,0,0.0,4.16429908806447,0,27,0,7,0,1,1,0,0,0,0,0.771428571428572,0,0,0,1,3,0,0,0,0
0,0,0,0.0,3.76355859913424,1,22,0,7,0,1,1,0,0,0,0,0.611111111111111,0,0,0,1,2,1,0,0,0
0,0,0,0.0,4.03140184539217,0,22,0,7,0,1,1,0,0,0,0,0.733333333333333,0,0,0,0,2,0,0,1,0
0,0,0,0.0,3.91938194564637,1,24,0,8,0,1,0,0,0,0,0,0.666666666666667,0,0,0,1,3,1,0,0,0
0,1,0,0.0,4.15473505580816,1,19,0,11,149,1,1,0,0,0,0,0.296875,617,0,0,1,3,1,0,0,0
0,0,0,0.0,4.02264170496331,1,20,0,8,0,1,0,0,0,0,0,0.392156862745098,0,0,0,1,3,1,0,0,0
0,1,0,0.0,4.08608778766372,1,20,0,9,38,1,1,0,0,0,1,0.425531914893617,11,0,0,1,4,0,0,0,0
0,0,0,0.0,3.97765386327595,1,15,0,10,0,1,1,0,0,0,0,0.333333333333333,0,0,0,1,3,1,0,3,0
0,1,0,0.0,3.74060156295072,1,16,0,6,0,1,1,0,0,0,1,0.666666666666667,114,0,0,1,2,1,0,0,0
0,0,0,0.0,3.44643934467102,1,12,0,6,0,1,1,0,0,0,0,0.6,0,0,0,1,2,1,0,0,0
0,1,0,0.0384615384615384,4.08153237660641,1,25,0,6,12,1,1,0,1,0,1,0.757575757575758,3,0,0,0,2,1,0,0,0
0,0,0,0.0,4.20493745162943,0,20,0,11,0,1,0,0,0,0,0,0.363636363636364,0,0,0,1,5,0,0,0,0
0,1,0,0.0,4.03230324274395,1,19,0,6,50,1,1,0,0,0,0,0.703703703703704,55,0,0,1,2,1,0,0,0
0,0,0,0.0,4.27685839908382,0,27,0,10,0,1,0,0,0,0,0,0.415384615384615,0,0,0,1,4,0,0,0,0
0,1,0,0.0,3.66731461536961,1,21,0,6,2,1,1,0,0,0,0,0.724137931034483,0,0,0,1,2,1,0,0,0
0,0,0,0.0,4.131584626411,1,22,0,8,0,1,1,0,0,0,0,0.536585365853659,0,0,0,1,3,1,0,0,0
0,0,0,0.0212765957446808,4.16344237388279,1,17,0,9,0,1,1,0,1,0,0,0.298245614035088,0,0,0,1,3,1,0,0,0
0,0,0,0.0,3.65726822961739,1,16,0,6,0,1,1,0,0,0,0,0.666666666666667,0,0,0,1,2,1,0,0,0
0,0,0,0.0,3.653756708287,1,13,0,6,1,1,1,0,0,0,0,0.619047619047619,29,0,0,1,2,1,0,0,0
0,1,0,0.0,3.95281953111478,1,25,0,5,92,1,1,0,0,0,1,0.78125,30,0,0,1,2,1,1,0,0
0,2,0,0.123287671232877,4.55242630521316,1,13,3,19,20,1,1,0,9,0,0,0.128712871287129,89,0,0,1,7,1,0,0,0
0,1,0,0.178571428571429,4.06439224830945,1,15,0,8,0,1,1,0,5,0,0,0.365853658536585,52,0,0,1,3,1,0,0,0
0,1,3,0.194029850746269,4.84456203548234,1,22,0,20,0,1,1,1,13,0,1,0.22,35,0,0,1,3,1,0,0,0
0,1,0,0.0294117647058823,4.12994718447748,1,17,0,7,509,1,1,0,1,0,1,0.404761904761905,74,0,0,1,2,1,0,0,0
0,1,0,0.0,3.79790268968295,1,20,0,6,46,1,1,0,0,0,0,0.714285714285714,29,0,0,1,2,1,1,0,0
0,0,0,0.0,4.20209531816728,1,25,0,9,0,1,1,0,0,0,0,0.555555555555556,0,0,0,0,3,1,0,2,0
0,1,0,0.0,4.24854463922542,1,23,0,9,192,1,1,0,0,0,0,0.48936170212766,28,0,0,1,3,1,0,0,0
0,1,0,0.0294117647058823,4.21887059599314,1,37,0,10,1,1,1,0,1,0,0,0.822222222222222,3,0,0,1,6,1,0,0,0
0,0,0,0.0,4.20599701623926,0,36,0,10,0,1,0,0,0,0,0,0.521739130434783,0,0,0,1,3,0,0,0,0
0,1,0,0.0,3.75343438618879,1,21,0,5,108,1,1,0,0,0,1,0.75,9,0,0,1,2,1,0,0,0
0,0,0,0.0,3.9928705166359,1,28,0,5,0,1,1,0,0,0,0,0.8,0,0,0,1,2,1,0,0,0
0,0,0,0.0,4.08982278200875,0,32,0,8,0,1,0,0,0,0,0,0.8,0,0,0,0,3,0,0,1,0
0,0,0,0.0,3.83326968951511,1,17,0,6,0,1,1,0,0,0,0,0.68,0,0,0,1,2,1,0,0,0
0,0,0,0.0,4.20213803120117,1,19,0,10,0,1,1,0,0,0,0,0.351851851851852,0,0,0,1,4,0,0,0,0
0,0,0,0.0,4.22914560202076,0,22,0,9,0,1,1,0,0,0,0,0.536585365853659,0,0,0,0,2,0,0,2,0
0,0,0,0.0,4.25386336842208,1,22,0,8,0,1,1,0,0,0,0,0.578947368421053,0,0,0,0,2,1,0,1,0
0,1,1,0.0444444444444444,4.41834281270701,1,22,0,10,0,1,1,1,2,0,1,0.385964912280702,169,0,0,1,4,1,0,0,0
0,1,0,0.0,4.07781953111478,1,24,0,6,24,1,1,0,0,0,0,0.75,26,0,0,1,2,1,0,0,0
0,0,0,0.0444444444444444,4.31992806754145,1,20,0,10,0,1,0,0,2,0,0,0.350877192982456,0,0,0,1,4,0,0,0,0
0,1,0,0.0,3.43045702550056,1,18,0,7,16,1,1,0,0,0,0,0.692307692307692,5,0,0,1,3,0,1,0,0
0,0,0,0.206896551724138,4.31523132421797,1,14,0,8,0,1,0,0,6,0,0,0.325581395348837,0,0,0,1,3,1,0,0,0
0,0,0,0.0,4.2826392437495,0,15,0,12,0,1,1,0,0,0,0,0.267857142857143,0,0,0,1,3,0,0,2,0
0,0,0,0.0,4.17555061590983,0,31,0,7,0,1,0,0,0,0,0,0.794871794871795,0,0,0,1,3,0,0,0,0
0,1,0,0.0,4.09232510264425,1,13,0,8,91,1,1,0,0,0,1,0.317073170731707,146,0,0,1,3,1,0,0,0
0,0,0,0.0,4.01055966178607,1,17,0,9,0,1,1,0,0,0,0,0.346938775510204,0,0,0,1,3,1,0,0,0
0,1,0,0.0,3.84410654481454,1,18,0,6,226,1,1,0,0,0,1,0.692307692307692,69,0,0,1,2,1,1,0,0
0,1,0,0.0,3.43872187554087,1,17,0,5,28,1,1,0,0,0,0,0.708333333333333,12,0,0,1,2,1,0,0,0
0,0,2,0.0434782608695652,4.43142402762188,0,19,0,13,0,0,0,1,2,0,0,0.311475409836066,0,0,0,1,4,0,0,0,0
0,0,0,0.0571428571428571,4.28456807649851,1,20,0,9,0,1,0,0,2,0,0,0.434782608695652,0,0,0,1,3,1,0,0,0
0,0,0,0.0,4.0441104177484,1,29,0,5,0,1,1,0,0,0,0,0.805555555555556,5,0,0,1,2,1,0,0,0
0,0,0,0.0,4.14031953111478,0,25,0,6,0,1,1,0,0,0,0,0.78125,0,0,0,0,2,0,0,1,0
0,0,0,0.0,3.74060156295072,0,17,0,5,0,1,1,0,0,0,0,0.708333333333333,0,0,0,1,2,0,0,0,0
0,0,0,0.0,4.21228437227082,1,17,0,9,0,1,1,0,0,0,0,0.326923076923077,0,0,0,1,3,0,0,0,0
55,0,0,0.0,4.210733712,1,19,0,8,0,1,0,0,0,0,0,0.463414634,0,0,0,1,3,1,0,0,0
9,1,0,0.0,3.814371943,1,21,0,6,49,1,1,0,0,0,0,0.724137931,5,2,0,1,2,1,1,0,0
14,0,1,0.076923077,4.312944635,0,21,0,11,0,0,0,1,3,0,0,0.396226415,0,0,0,1,5,0,0,0,0
8,1,0,0.0,3.940759833,1,20,0,6,60,1,1,0,0,0,1,0.714285714,18,0,0,1,2,1,0,0,0
0,1,0,0.0,3.772609521,1,23,0,6,18,1,1,0,0,0,0,0.741935484,5,0,0,1,2,1,0,0,0
22,0,1,0.0,4.219436815,0,31,0,9,0,1,1,1,0,0,0,0.534482759,0,0,0,1,3,0,0,0,0
9,1,0,0.0,3.930270372,1,19,0,6,22,1,1,0,0,0,0,0.703703704,24,0,0,1,2,1,0,0,0
9,1,0,0.0,3.75326969,1,17,0,6,22,1,1,0,0,0,0,0.68,2,9,0,1,2,1,0,0,0
9,1,0,0.0,3.73366069,1,18,0,5,34,1,1,0,0,0,0,0.72,47,0,0,1,2,1,0,0,0
9,1,0,0.0,4.065079515,1,28,0,7,47,1,0,0,0,0,1,0.777777778,40,11,0,1,3,1,1,0,0
9,0,0,0.166666667,4.532445627,1,15,0,9,0,1,1,0,6,0,0,0.294117647,0,2,0,1,2,1,0,1,0
9,1,0,0.0,3.740601563,1,16,0,7,44,1,1,0,0,0,1,0.666666667,70,6,0,1,3,1,1,0,0
8,1,0,0.0,3.782122224,1,19,0,6,0,1,1,0,0,0,0,0.703703704,51,1,0,1,2,1,1,0,0
8,1,0,0.0,3.883074189,1,17,0,7,66,1,1,0,0,0,0,0.68,106,2,0,1,3,1,0,0,0
9,1,0,0.0,3.762267391,1,15,0,7,135,1,1,0,0,0,1,0.652173913,55,0,0,0,2,1,0,1,0
9,1,0,0.0,3.839315198,1,15,0,9,63,1,0,0,0,0,0,0.348837209,124,2,0,1,3,1,0,0,0
12,0,0,0.0,4.116221641,1,22,0,9,0,1,0,0,0,0,0,0.448979592,0,0,0,1,3,1,0,0,0
53,0,0,0.095238095,3.9677201,1,21,0,5,0,1,1,0,2,0,0,0.75,0,0,0,0,2,1,0,0,0
0,1,0,0.0,4.026619294,1,23,0,6,0,1,1,0,0,0,0,0.741935484,3,0,0,1,2,1,0,0,0
0,1,0,0.0,4.32939677,1,31,0,7,19,1,1,0,0,0,1,0.794871795,2,0,0,1,3,1,0,0,0
0,1,0,0.0,3.844106545,1,18,0,6,280,1,1,0,0,0,1,0.692307692,147,0,0,1,2,1,0,0,0
0,1,0,0.0,3.78346519,1,18,0,5,48,1,1,0,0,0,1,0.72,46,0,0,1,2,1,0,0,0
0,1,0,0.0,3.968139062,1,25,0,5,328,1,1,0,0,0,1,0.78125,74,0,0,1,2,1,0,0,0
0,1,0,0.0,3.79790269,1,20,0,6,92,1,1,0,0,0,0,0.714285714,79,0,0,1,2,1,0,0,0
0,0,0,0.0,3.78834134,1,21,0,7,0,1,1,0,0,0,0,0.724137931,0,0,0,1,3,1,0,0,0
0,1,0,0.0,3.534219021,1,15,0,6,0,1,1,0,0,0,1,0.652173913,98,0,0,1,2,1,1,0,0
0,1,0,0.066666667,3.92507052,1,13,0,8,25,1,1,0,2,0,0,0.325,33,0,0,1,2,1,0,0,0
0,1,0,0.0,3.840402547,1,21,0,8,49,1,1,0,0,0,1,0.724137931,13,0,0,0,2,1,0,2,0
0,0,0,0.0,3.960320255,0,25,0,8,0,1,0,0,0,0,0,0.757575758,0,0,0,1,3,0,0,1,0
0,0,0,0.0,4.021268495,0,21,0,7,0,1,1,0,0,0,0,0.724137931,0,0,0,1,3,0,0,0,0
0,0,0,0.0,4.202819531,1,20,0,8,0,1,1,0,0,0,0,0.625,0,0,0,0,2,1,0,1,0
0,1,0,0.0,3.978333581,1,21,0,6,27,1,1,0,0,0,1,0.724137931,62,0,0,1,2,1,0,0,0
0,1,3,0.181818182,4.651118683,1,13,0,15,2,1,1,1,10,0,0,0.1625,0,0,0,1,3,1,0,0,0
0,1,0,0.0,4.098068512,1,23,0,5,63,1,1,0,0,0,0,0.766666667,60,0,0,1,2,1,0,0,0
0,1,0,0.0,3.772055209,1,16,0,6,14,1,1,0,0,0,1,0.666666667,7,0,0,1,2,1,0,0,0
0,1,0,0.0,3.503997527,1,14,0,7,67,1,1,0,0,0,1,0.636363636,45,0,0,1,3,1,1,0,0
0,1,0,0.0,3.9542474,1,26,0,6,0,1,1,0,0,0,1,0.764705882,31,0,0,1,2,1,0,0,0
0,1,0,0.074074074,4.141604168,1,28,0,7,25,1,0,0,2,0,1,0.777777778,8,0,0,0,3,1,0,0,0
0,1,0,0.0,3.594465637,1,13,0,6,0,1,1,0,0,0,1,0.619047619,39,0,0,1,2,1,1,0,0
0,0,0,0.064516129,4.055675387,1,22,0,9,0,1,0,0,2,0,0,0.523809524,0,0,0,1,3,1,0,0,0
0,0,0,0.0,4.023471592,0,20,0,8,0,1,0,0,0,0,0,0.526315789,0,0,0,1,3,0,0,0,0
0,1,0,0.108108108,4.118242691,1,17,0,9,509,1,1,0,4,0,1,0.34,88,0,0,1,2,1,0,0,0
0,1,0,0.0,3.845350937,1,14,0,7,6,1,1,0,0,0,1,0.636363636,5,0,0,0,2,1,0,1,0
0,0,0,0.0,4.120903584,0,24,0,12,0,1,0,0,0,0,0,0.380952381,0,0,0,1,4,0,0,0,0
0,0,0,0.0,3.849223912,1,15,0,6,0,1,1,0,0,0,0,0.652173913,0,0,0,1,2,1,0,0,0
0,1,0,0.285714286,3.57366069,1,11,0,7,48,1,1,0,4,0,0,0.44,26,0,0,1,2,1,1,0,0
0,0,0,0.096774194,4.202330092,0,28,0,9,0,1,0,0,3,0,0,0.651162791,0,0,0,1,3,0,0,0,0
0,1,0,0.0,4.115834092,1,30,0,6,144,1,1,0,0,0,0,0.789473684,152,0,0,1,2,1,0,0,0
0,1,0,0.0,3.762267391,1,15,0,6,32,1,1,0,0,0,1,0.652173913,18,0,0,1,2,1,1,0,0
0,1,0,0.115384615,4.077715447,1,18,0,8,43,1,0,0,3,0,1,0.486486486,372,0,0,1,3,1,1,0,0
0,0,0,0.0,4.073329702,1,21,0,6,0,1,1,0,0,0,0,0.724137931,0,0,0,1,2,1,0,0,0
0,1,0,0.0,4.004364185,1,22,0,5,183,1,1,0,0,0,1,0.75862069,24,0,0,1,2,1,1,0,0
0,1,0,0.172413793,4.168886995,1,17,0,8,64,1,1,0,5,0,0,0.404761905,33,0,0,1,3,1,0,0,0
0,1,0,0.0,4.164735179,1,22,0,6,84,1,1,0,0,0,0,0.733333333,51,0,0,1,2,1,0,0,0
0,1,0,0.0,4.150158513,1,26,0,7,813,1,1,0,0,0,0,0.787878788,567,0,0,0,2,1,0,2,0
0,1,0,0.0,3.94346519,1,17,0,6,10,1,1,0,0,0,1,0.68,9,0,0,1,2,1,0,0,0
0,0,0,0.0,3.553508855,0,16,0,6,0,1,1,0,0,0,0,0.666666667,0,0,0,1,2,0,0,0,0
0,0,0,0.0,4.094073766,1,24,0,8,88,1,1,0,0,0,0,0.558139535,42,0,0,0,3,1,0,1,0
0,0,0,0.0,4.177747163,1,18,0,10,0,1,1,0,0,0,0,0.3,0,0,0,1,3,1,0,0,0
0,1,0,0.0,3.886842188,1,17,0,5,0,1,1,0,0,0,0,0.708333333,0,0,0,1,2,1,0,0,0
0,1,0,0.0,3.350209029,1,11,0,5,62,1,1,0,0,0,1,0.611111111,124,0,0,1,2,1,0,0,0
0,0,0,0.0,3.736243413,0,22,0,6,0,1,1,0,0,0,0,0.733333333,0,0,0,1,2,0,0,0,0
0,0,0,0.088235294,4.117378745,1,13,0,10,0,1,1,0,3,0,0,0.276595745,0,0,0,1,3,1,0,0,0
0,1,0,0.0,3.772055209,1,17,0,5,19,1,1,0,0,0,1,0.708333333,8,0,0,1,2,1,1,0,0
0,0,0,0.0,4.280888923,0,21,0,11,0,1,1,0,0,0,0,0.355932203,0,0,0,1,4,0,0,0,0
0,0,0,0.025,4.15127238,0,25,0,9,0,1,0,0,1,0,0,0.5,0,0,0,1,4,0,0,0,0
0,1,0,0.0,3.85386322,1,21,0,6,25,1,1,0,0,0,0,0.724137931,76,0,0,1,2,1,0,0,0
0,1,0,0.0,3.937751955,1,23,0,6,96,1,1,0,0,0,1,0.741935484,15,0,0,1,2,1,0,0,0
0,0,0,0.03030303,4.080350732,0,23,0,9,0,1,0,0,1,0,0,0.534883721,0,0,0,1,5,0,0,0,0
0,1,0,0.0,3.855388542,1,17,0,5,1,1,1,0,0,0,0,0.708333333,2,0,0,1,2,1,0,0,0
0,1,0,0.0,4.056564762,1,23,0,7,7,1,1,0,0,0,0,0.766666667,30,0,0,0,3,1,0,1,0
0,0,0,0.0,3.898068512,1,22,0,7,0,1,1,0,0,0,0,0.733333333,0,0,0,1,3,1,0,0,0
0,0,0,0.02173913,4.188976521,1,19,0,9,0,0,1,0,1,0,0,0.339285714,0,0,0,1,3,1,0,0,0
0,0,0,0.0,3.853924188,1,33,0,7,0,1,0,0,0,0,0,0.804878049,0,0,0,1,3,1,0,0,0
0,1,0,0.0,3.904863245,1,12,0,7,0,1,1,0,0,0,1,0.387096774,74,0,0,1,3,1,1,0,0
0,0,1,0.088888889,4.252584119,1,21,0,13,0,1,0,1,4,0,0,0.338709677,0,0,0,1,5,1,0,0,0
0,1,0,0.0,4.110577243,1,21,0,5,327,1,1,0,0,0,1,0.75,72,0,0,1,2,1,0,0,0
0,1,0,0.0,3.941428032,1,24,0,7,0,1,1,0,0,0,0,0.75,0,0,0,1,3,1,0,0,0
0,1,0,0.125,4.216651363,1,20,0,9,210,1,1,0,4,0,1,0.444444444,231,0,0,1,3,1,0,1,0
0,0,0,0.0,4.04938915050318,1,11,0,10,29,1,1,0,0,0,1,0.2,31,0,0,1,3,1,1,0,0
0,0,0,0.0,4.13417732066744,1,42,0,10,0,1,1,0,0,0,0,0.84,0,0,0,0,4,0,0,2,0
0,0,0,0.0,4.18320807332232,1,17,0,8,0,1,1,0,0,0,0,0.354166666666667,0,0,0,1,3,1,0,0,0
0,0,0,0.0555555555555555,3.73600694644766,1,13,0,8,0,1,1,0,1,0,0,0.481481481481481,0,0,0,1,3,0,0,0,0
0,1,0,0.0,3.58418371977919,1,13,0,5,25,1,0,0,0,0,0,0.65,51,0,0,1,2,1,1,0,0
0,1,0,0.0,3.83326968951511,1,17,0,7,1,1,1,0,0,0,0,0.68,4,0,0,1,3,0,0,0,0
0,0,0,0.0,3.86672929667218,1,15,0,8,0,1,1,0,0,0,0,0.46875,0,0,0,1,2,0,0,0,0
0,0,0,0.0,3.93027037229345,1,19,0,6,0,1,0,0,0,0,0,0.703703703703704,0,0,0,1,2,1,0,0,0
0,1,0,0.0,3.78212222414531,1,19,0,6,19,1,1,0,0,0,1,0.703703703703704,2,0,0,1,2,1,0,0,0
0,1,0,0.0,3.76385618977472,1,18,0,5,137,1,1,0,0,0,1,0.72,223,0,0,1,2,1,0,0,0
0,1,0,0.0,3.78107601191461,1,22,0,6,414,1,1,0,0,0,1,0.733333333333333,84,0,0,1,2,1,1,0,0
0,0,0,0.35,4.45830796093128,1,23,0,10,0,1,1,0,14,0,0,0.359375,0,0,0,1,3,1,0,2,0
0,1,0,0.0,4.05656476213095,1,22,0,6,33,1,1,0,0,0,1,0.733333333333333,22,0,0,1,2,1,0,0,0
0,0,0,0.0,4.16426884622194,1,19,0,10,0,1,1,0,0,0,0,0.322033898305085,0,0,0,1,4,0,0,0,0
0,0,0,0.0,3.92172123104524,0,27,0,6,0,1,1,0,0,0,0,0.771428571428572,0,0,0,1,2,0,0,0,0
0,0,0,0.0,4.07507052036418,1,10,0,9,0,1,1,0,0,0,0,0.25,0,0,0,1,3,0,0,0,0
0,0,0,0.0769230769230769,3.40869496956284,1,12,0,6,0,1,1,0,1,0,0,0.6,0,0,0,0,2,1,0,0,0
0,0,0,0.0,4.23907957062417,0,22,0,10,0,1,0,0,0,0,0,0.44,0,0,0,1,5,0,0,0,0
0,0,0,0.0,3.74060156295072,1,16,0,6,0,1,1,0,0,0,0,0.666666666666667,0,0,0,1,2,1,0,0,0
0,0,1,0.0512820512820512,4.30372451654319,1,16,0,11,0,1,1,1,2,0,0,0.307692307692308,0,0,0,1,4,0,0,0,0
0,0,0,0.0,3.68872187554087,0,17,0,5,0,1,1,0,0,0,0,0.708333333333333,0,0,0,1,2,0,0,0,0
0,0,0,0.0,4.32907790105808,0,24,0,11,0,1,0,0,0,0,0,0.444444444444444,0,0,0,1,5,0,0,0,0
0,1,0,0.0,3.9302252658009,1,14,0,7,1,1,1,0,0,0,0,0.388888888888889,0,0,0,1,3,1,0,0,0
0,0,0,0.0,3.84410654481454,0,18,0,7,0,1,0,0,0,0,0,0.692307692307692,0,0,0,1,3,0,0,0,0
0,1,0,0.0,3.76855477805902,1,16,0,6,422,1,0,0,0,0,1,0.516129032258065,426,0,0,1,2,1,0,0,0
0,0,0,0.0,4.12756715711693,1,32,0,7,0,1,0,0,0,0,0,0.8,0,0,0,1,3,1,0,0,0
0,0,1,0.204081632653061,4.69351882460185,1,19,0,11,0,1,1,1,10,0,0,0.271428571428571,0,0,0,1,3,1,0,0,0
0,1,0,0.0,3.79621760259006,1,18,0,6,7,1,1,0,0,0,0,0.692307692307692,14,0,0,1,2,1,0,0,0
0,1,0,0.0,3.99795269866069,1,18,0,6,0,1,1,0,0,0,0,0.692307692307692,3,0,0,1,2,1,0,0,0
0,0,0,0.0,4.10715623092161,0,28,0,6,0,1,1,0,0,0,0,0.8,0,0,0,0,2,0,0,1,0
0,1,0,0.0,3.80871969734407,1,23,0,7,3,1,0,0,0,0,0,0.741935483870968,5,0,0,1,3,1,0,0,0
0,1,0,0.0,3.81506101220307,1,22,0,6,39,1,1,0,0,0,1,0.733333333333333,33,0,0,1,2,1,1,0,0
0,0,0,0.0,3.84001826628863,0,24,0,7,0,1,1,0,0,0,0,0.75,0,0,0,1,3,0,0,0,0
0,0,0,0.0,4.06667707370723,1,26,0,5,0,1,1,0,0,0,0,0.787878787878788,0,0,0,1,2,1,0,0,0
0,0,0,0.0,4.28012027760572,0,27,0,7,0,1,0,0,0,0,0,0.627906976744186,0,0,0,1,3,0,0,0,0
0,1,0,0.0,4.09987473998898,1,17,0,9,510,1,1,0,0,0,1,0.354166666666667,85,0,0,1,3,1,0,0,0
0,1,0,0.0,3.76718346789146,1,18,0,6,24,1,1,0,0,0,1,0.692307692307692,31,0,0,1,2,1,1,0,0
0,1,0,0.0,3.60538854220753,1,13,0,8,42,1,1,0,0,0,1,0.541666666666667,15,0,0,1,3,1,0,0,0
0,0,0,0.0,3.88904953591417,1,23,0,6,0,1,1,0,0,0,0,0.741935483870968,0,0,0,1,2,1,0,0,0
0,0,0,0.0,3.67531086891236,1,16,0,5,0,1,1,0,0,0,0,0.695652173913044,0,0,0,1,2,1,0,0,0
0,0,0,0.0,3.93544585605077,0,30,0,8,0,1,0,0,0,0,0,0.789473684210526,0,0,0,1,4,0,0,0,0
0,1,0,0.0,3.90773427074249,1,25,0,6,60,1,0,0,0,0,1,0.757575757575758,83,0,0,1,2,1,0,0,0
0,1,0,0.0909090909090909,4.39429387461755,1,17,0,10,510,1,1,0,4,0,1,0.293103448275862,78,0,0,1,3,1,0,0,0
0,1,0,0.0,3.84410654481454,1,19,0,6,6,1,1,0,0,0,1,0.730769230769231,12,0,0,1,3,1,0,0,0
0,0,0,0.0,3.79621760259006,1,19,0,5,0,1,1,0,0,0,0,0.730769230769231,0,0,0,1,2,1,0,0,0
0,1,0,0.072463768115942,4.51176253719007,1,22,0,17,115,1,1,0,5,0,1,0.241758241758242,99,0,0,1,3,1,1,7,0
0,0,0,0.0,4.24832356779325,1,25,0,9,0,1,1,0,0,0,0,0.490196078431373,0,0,0,0,3,1,0,1,0
0,0,0,0.142857142857143,3.72944619490526,1,15,0,7,16,1,0,0,2,0,1,0.652173913043478,115,0,0,0,3,1,1,0,0
0,0,0,0.0,3.74540642593825,0,21,0,7,0,1,0,0,0,0,0,0.724137931034483,0,0,0,1,3,0,0,0,0
0,0,0,0.0,4.17557489320521,0,24,0,13,0,1,0,0,0,0,0,0.363636363636364,0,0,0,1,4,0,0,1,0
0,1,0,0.133333333333333,3.87966400490259,1,15,0,5,68,1,1,0,2,0,0,0.681818181818182,39,0,0,0,2,1,0,0,0
0,0,0,0.0,3.68970373219955,1,14,0,5,0,1,1,0,0,0,0,0.666666666666667,0,0,0,1,2,1,0,0,0
0,1,0,0.0,3.97914092046105,1,20,0,11,279,1,1,0,0,0,0,0.37037037037037,19,0,0,1,4,0,1,1,0
0,0,0,0.178571428571429,4.22518527971557,1,15,0,9,0,1,1,0,5,0,0,0.357142857142857,0,0,0,1,4,0,0,0,0
0,1,0,0.0,3.79790268968295,1,20,0,6,0,1,1,0,0,0,1,0.714285714285714,257,0,0,1,2,1,0,0,0
0,0,0,0.0909090909090909,4.19183076611872,1,17,0,8,0,1,1,0,3,0,0,0.386363636363636,0,0,0,1,3,1,0,0,0
0,1,0,0.0,3.91379956460568,1,20,0,6,110,1,1,0,0,0,0,0.714285714285714,20,0,0,1,2,1,0,0,0
0,0,1,0.108108108108108,4.52479151818756,1,19,0,10,0,1,0,1,4,0,0,0.372549019607843,0,0,0,1,3,1,0,0,0
0,0,0,0.0,3.91783779740342,0,24,0,7,0,1,1,0,0,0,0,0.75,0,0,0,1,3,0,0,0,0
0,0,0,0.0,4.17488586872424,1,12,0,10,2,1,1,0,0,0,0,0.260869565217391,5,0,0,1,3,1,0,0,0
0,0,0,0.0,4.35469803455986,1,19,0,17,0,1,1,0,0,0,0,0.169642857142857,0,0,0,1,5,1,0,0,0
0,1,0,0.0,3.93027037229346,1,19,0,6,0,1,1,0,0,0,0,0.703703703703704,0,0,0,1,2,1,0,0,0
0,0,0,0.0,4.01026146896429,1,21,0,11,0,1,1,0,0,0,0,0.323076923076923,0,0,0,1,5,1,0,0,0
0,1,0,0.0,3.95729402902733,1,14,0,9,73,1,1,0,0,0,1,0.424242424242424,35,0,0,1,3,0,0,0,0
0,1,0,0.0,3.78436848759686,1,23,0,6,0,1,1,0,0,0,1,0.741935483870968,6,0,0,1,2,1,1,0,0
0,0,0,0.0,3.71973943377047,0,18,0,8,0,0,0,0,0,0,0,0.486486486486487,0,0,0,1,4,0,0,0,0
0,1,0,0.0,3.45498685577267,1,17,0,5,0,1,1,0,0,0,0,0.708333333333333,0,0,0,1,2,1,0,0,0
0,0,0,0.0,3.93957226198672,0,22,0,6,0,1,1,0,0,0,0,0.733333333333333,0,0,0,1,2,0,0,0,0
0,1,1,0.25,4.2436281039112,1,13,0,9,19,0,1,1,6,0,0,0.333333333333333,8,0,0,0,3,1,0,0,0
0,0,0,0.0,3.75416342776888,0,19,0,7,0,1,1,0,0,0,0,0.703703703703704,0,0,0,1,3,0,0,0,0
