Sr. No.,Domain Name,URL Length,Is IP as Host name,Is .exe present,Is www present,FTP used,.js used,Files in URL,css used,Digit to alphabet ratio,Special Char to Alphabet Ratio,Uppercase to LowercaseRatio,Domain to URL Ratio,Numeric Character,English Letters,Special Characters,Dots,Semicolon,Underscore,Question Mark,Hash Character,Equals,Percentage Character,Ampersand,Dash,Delimiters,At Character,Tilde,Double Slash,Is Hashed,TLD,Digit to alphabet distance,Https in URL,File Extention,TLD in Subdomain,TLD in path,https in host name,Host name length,Path length,Query length,Word based distribution,Is English word,Is Meaningful,Is Pronounceable,Is random,Unigram,Bigram,Trigram,Sensitive Words,Is domain suspicious,Levenshtein Distance,Entropy,Hyphenstring,Homoglyph,Vowel string,Bitsquatting,Insertion string,Omission,Repeatition,Replacement,Subdomain,Transposition,Addition string,Google Search Feature,IP Address,ASN Number,ASN Country Code,ASN CIDR,ASN Postal Code,ASN creation date,ASN updation date,Total images in webpage,Total links,Number of parameter,Number of fragments,Body tags in source,Meta tag in source,Div tag in source,Fake link in status bar,Right click disable,Popup window,mailto: present,Frame tag present,Is title tag empty,Eval() function,Escape() function,Exec() Function,Search() function,Is image only in webpage,Domain Age in Days,Label
1,www.pgbb.dyndns.org,26,False,False,False,False,False,False,False,0,0.3,0,0.730769230769231,0,20,6,3,0,0,0,0,0,0,0,0,0,0,0,1,False,dyndns.org,0,False,False,False,False,False,19,0,0,True,True,False,False,True,2.48930326336216E-15,2.8351522068814E-26,1.4175761034407E-26,0,0,0,3.79621760259006,No_hyphen,"['pgbb', 'pGBb', 'PgBb', 'pGbb', 'pgBB']",No_vowel_result,"['rgbb', 'xgbb', 'pfbb', 'pcbb', 'pwbb', 'pgfb', 'pgrb', 'pgbf', 'pgbr']","['pzgbb', 'pfgbb', 'pgnbb', 'pgtbb', 'pgbhb', 'ptgbb', 'pgbgb', 'pgbbb', 'pgfbb', 'pbgbb']",['gbb'],['ppgbb'],"['ogbb', 'pgbv', 'ptbb', 'pgbn', 'pybb', 'pggb', 'pgbg', 'pvbb', '0gbb']",['pg.bb'],['pbgb'],"['pgbbb', 'pgbbd', 'pgbbf', 'pgbbh', 'pgbbj', 'pgbbl', 'pgbbn', 'pgbbp', 'pgbbr', 'pgbbt', 'pgbbv', 'pgbbx', 'pgbbz']",0,78.43.192.249,3209,DE,78.43.0.0/16,75172,2007-03-23,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,0,0,False,6155,0
2,www.libyaninvestment.com,31,False,False,False,False,False,False,False,0,0.192307692307692,0,0.774193548387097,0,26,5,2,0,0,0,0,0,0,0,0,0,0,0,1,False,com,0,False,False,False,False,False,24,0,0,True,True,False,False,True,5.89957652794674E-24,3.28803091077609E-35,1.64401545538804E-35,21,91,0,4.0667842134731,"['in', 'ment']","['libyaniNvestment', 'libyAninvestmEnt', 'lIbYaninvestment', 'libyaninVEstment', 'libyaninvestmenT', 'libyaninvEsTment', 'lIbyaNinvestment', 'liByaniNvestment', 'libyAnInvestment', 'libyaNinvestment', 'libyaninVestment', 'libyaninveSTment', 'libyaninvesTMent', 'libyaninveStmenT', 'lIbyaninvestmeNt', 'lIbyAninvestment', 'libyaniNVestment', 'libyaninvEStment', 'libyaNinvestMent', 'libyAninvestMent', 'libYaNinvestment', 'libyanInveStment', 'libyAniNvestment', 'LiByaninvestment', 'libyanInvesTment', 'libyaninVestmenT', 'libyaNinVestment', 'LibyaninvEstment', 'libYaninvestmenT', 'libyaninvestMenT', 'libyaninveStment', 'libyaniNvestMent', 'libyanInvestmenT', 'LibyaNinvestment', 'libyaninVesTment', 'libyaninVestmEnt', 'libyaninvestment', 'LibyaninvestmeNt', 'lIbyaninveStment', 'liByaninvestmeNt', 'libyaninveStMent', 'libyanInvEstment', 'libyAninvestment', 'libyAninvEstment', 'libyaninvestmeNT', 'libyaninvEstMent', 'libYaninvEstment', 'libyaninveStmeNt', 'libYaninvestMent', 'lIByaninvestment', 'libyaniNvesTment', 'libYaninveStment', 'libYaniNvestment', 'lIbyaninvesTment', 'LibyaninveStment', 'libyaninVeStment', 'libYaninvestmeNt', 'LibyAninvestment', 'libyaninvestmeNt', 'libyaninvesTmEnt', 'Libyaninvestment', 'liByaninvEstment', 'LibYaninvestment', 'libYaninVestment', 'liByaninvestMent', 'libyaniNvestmEnt', 'libyAninvestmeNt', 'libyaNinvesTment']","['libyeninvestment', 'libyaninvustment', 'libyanunvestment', 'lubyaninvestment', 'libyanonvestment', 'libyininvestment', 'libyaninvistment', 'libyuninvestment', 'labyaninvestment', 'lobyaninvestment']","['nibyaninvestment', 'dibyaninvestment', 'lkbyaninvestment', 'labyaninvestment', 'licyaninvestment', 'lijyaninvestment', 'libxaninvestment', 'libianinvestment', 'libycninvestment', 'libyininvestment', 'libyaoinvestment', 'libyajinvestment', 'libyanhnvestment', 'libyanmnvestment', 'libyanynvestment', 'libyanilvestment', 'libyanifvestment', 'libyanintestment', 'libyaninfestment', 'libyaninvdstment', 'libyaninvastment', 'libyaninvustment', 'libyaninveqtment', 'libyaninvectment', 'libyaninvesument', 'libyaninvespment', 'libyaninves4ment', 'libyaninvestoent', 'libyaninvesteent', 'libyaninvestmdnt', 'libyaninvestmant', 'libyaninvestmunt', 'libyaninvestmelt', 'libyaninvestmeft', 'libyaninvestmenv', 'libyaninvestmend']","['libyaninvestnment', 'libyaninverstment', 'libvyaninvestment', 'libyaninvestmkent', 'libyaninvesytment', 'l8ibyaninvestment', 'libayaninvestment', 'libyaninvfestment', 'libyankinvestment', 'lib7yaninvestment', 'libyaninmvestment', 'libyaninvesrtment', 'lihbyaninvestment', 'libyaninvestmrent', 'libyaninvesgtment', 'libyaninvest6ment', 'libyaninvzestment', 'libyaninvestmenmt', 'libyaninvestmemnt', 'libyazninvestment', 'liby6aninvestment', 'liubyaninvestment', 'libyabninvestment', 'libyaninbvestment', 'libyaninvesftment', 'libyaninvestme3nt', 'libyaninvexstment', 'libyaninvestmenjt', 'libyanijnvestment', 'livbyaninvestment', 'libyaninvestrment', 'lijbyaninvestment', 'liby2aninvestment', 'libyaninvestfment', 'libyaninvesetment', 'libyaninvesqtment', 'libyaninvbestment', 'li9byaninvestment', 'libyaninvestyment', 'libyaninve4stment', 'libyaninvestm4ent', 'libyanhinvestment', 'libyaninves6tment', 'libyaninvestmeznt', 'libyaaninvestment', 'libyaninvestlment', 'libyaninvestpment', 'libtyaninvestment', 'libyanoinvestment', 'libyaninvestgment', 'libya2ninvestment', 'libyaningvestment', 'li8byaninvestment', 'libya1ninvestment', 'libyan8investment', 'libsyaninvestment', 'libyganinvestment', 'libyaninvdestment', 'libyaninvestzment', 'liobyaninvestment', 'libxyaninvestment', 'libyaniunvestment', 'libyzaninvestment', 'libyaninv3estment', 'libyaninvezstment', 'libyaninvestm3ent', 'libyamninvestment', 'libyanjinvestment', 'libyaqninvestment', 'libyaninvesstment', 'libyaninv4estment', 'libyawninvestment', 'libyanionvestment', 'libyaninvestmehnt', 'libyaninvestmesnt', 'libyanuinvestment']","['libyanivestment', 'libyaninvetment', 'libyaninvesment', 'libyannvestment', 'libyaninvestent', 'libyaninvestmen', 'lbyaninvestment', 'ibyaninvestment']","['libyaninveestment', 'libyaaninvestment', 'libyaninvesstment', 'libyaninvesttment', 'liibyaninvestment', 'libyaninvestmentt', 'libyyaninvestment', 'libyaniinvestment']","['libyaninvestpent', 'liby2ninvestment', 'libyanimvestment', 'libyan9nvestment', 'libyaninvestmeng', 'libyaninvwstment', 'libsaninvestment', 'liby1ninvestment', 'libyajinvestment', 'libyaninvesfment', 'libyaninv4stment', 'libyanunvestment', 'libywninvestment', 'libyaninvdstment', 'libyaninvedtment', 'l9byaninvestment', 'libyanincestment', 'libyan8nvestment', 'libyaninvestnent', 'libyaninvestlent', 'libyaninvesyment', 'libyaninvextment', 'libyaninves5ment', 'libyaninveszment', 'libyaninvestmznt', 'libyanonvestment', 'libyaninbestment', 'oibyaninvestment', 'libyaninvestkent', 'l8byaninvestment', 'libyaninvestmenf', 'libyahinvestment', 'lobyaninvestment', 'kibyaninvestment', 'libyaninvestmwnt', 'libyqninvestment', 'libyaninvestmenr', 'libyaninv3stment', 'linyaninvestment', 'libyaninves6ment', 'libyaninvsstment', 'libyaninvestmenz', 'libyaninvestmeht', 'libyanibvestment', 'libyaninveztment', 'libyaninveetment']","['li.byaninvestment', 'liby.aninvestment', 'libyan.investment', 'libyanin.vestment', 'libyaninve.stment', 'libyaninvest.ment', 'libyaninvestme.nt']","['lbiyaninvestment', 'libayninvestment', 'libyainnvestment', 'libyanivnestment', 'libyaninvsetment', 'libyaninvesmtent', 'libyaninvestmnet']","['libyaninvestmentb', 'libyaninvestmentd', 'libyaninvestmentf', 'libyaninvestmenth', 'libyaninvestmentj', 'libyaninvestmentl', 'libyaninvestmentn', 'libyaninvestmentp', 'libyaninvestmentr', 'libyaninvestmentt', 'libyaninvestmentv', 'libyaninvestmentx', 'libyaninvestmentz']",0,104.21.80.91,13335,US,104.21.80.0/20,94107,2014-03-28,2020-12-23,34,539,0,0,1,0,547,False,False,False,False,True,False,0,0,0,0,False,3593,0
3,www.athyrabunlord.tumblr.com,35,False,False,False,False,False,False,False,0,0.206896551724138,0,0.8,0,29,6,3,0,0,0,0,0,0,0,0,0,0,0,1,False,com,0,False,False,False,False,False,28,0,0,True,True,False,False,True,8.01352312995508E-24,1.12600644019475E-42,5.63003220097375E-43,13,85,0,4.03600694533096,['lord'],"['athYrabunlorD', 'athyrabUNlord', 'aThYrabunlord', 'athYrabUnlord', 'atHyRabunlord', 'athyrabUnloRd', 'athYrabunLord', 'aThyrabunloRd', 'athyrabunLord', 'aThyrAbunlord', 'athyrabuNlord', 'AthyrabUnlord', 'atHyrabunlOrd', 'AthyrAbunlord', 'athyrabuNlOrd', 'athyRAbunlord', 'athyrabunLOrd', 'athyRabunlord', 'athyrabunlorD', 'athyrabUnlord', 'athyrabunLoRd', 'athYrabunloRd', 'athyrABunlord', 'athyraBunloRd', 'aTHyrabunlord', 'athYRabunlord', 'athYrAbunlord', 'athyRabuNlord', 'aThyrabunlorD', 'athyrabunlord', 'aThyRabunlord', 'aThyrabunlord', 'athyrabUnLord', 'aThyrabunLord', 'AthyrabunlorD', 'athyrabUnlOrd', 'atHyrabuNlord', 'AThyrabunlord', 'AthYrabunlord', 'athyrAbunlOrd', 'athyrabuNLord', 'atHyrabunlorD', 'atHyrabunLord', 'aThyrabunlOrd', 'athyRabunlorD', 'athyRabUnlord']","['athyrabonlord', 'athyribunlord', 'athyrabunlard', 'athyrabunlurd', 'othyrabunlord', 'athyrebunlord', 'ethyrabunlord', 'athyrabenlord']","['ethyrabunlord', 'qthyrabunlord', 'avhyrabunlord', 'adhyrabunlord', 'atiyrabunlord', 'atlyrabunlord', 'athxrabunlord', 'athirabunlord', 'athysabunlord', 'athyvabunlord', 'athybabunlord', 'athyrcbunlord', 'athyribunlord', 'athyracunlord', 'athyrajunlord', 'athyrabtnlord', 'athyrabqnlord', 'athyrab5nlord', 'athyrabullord', 'athyrabuflord', 'athyrabunnord', 'athyrabundord', 'athyrabunlmrd', 'athyrabunlgrd', 'athyrabunlopd', 'athyrabunlozd', 'athyrabunlo2d', 'athyrabunlorf', 'athyrabunlort']","['athyrtabunlord', 'athyrabumnlord', 'athyrabunlored', 'athjyrabunlord', 'a5thyrabunlord', 'athyfrabunlord', 'athyrabunlpord', 'a6thyrabunlord', 'athyrabunlotrd', 'atuhyrabunlord', 'athyerabunlord', 'athyrabunliord', 'athyrabunlo4rd', 'athyrabuhnlord', 'athyryabunlord', 'athyrabunklord', 'athy6rabunlord', 'athyrab8unlord', 'athhyrabunlord', 'athyrabunlo9rd', 'athyrabu8nlord', 'at6hyrabunlord', 'athyyrabunlord', 'athyrabunlorfd', 'athydrabunlord', 'athyrabunjlord', 'atbhyrabunlord', 'athyrabunlortd', 'athyraqbunlord', 'athyarabunlord', 'athyr5abunlord', 'athyrqabunlord', 'athyrasbunlord', 'atnhyrabunlord', 'atfhyrabunlord', 'athy5rabunlord', 'athyrabunlo5rd', 'athyrabiunlord', 'athyrabunlolrd', 'ath6yrabunlord', 'athyrabunloird', 'athyrabunlodrd', 'atyhyrabunlord', 'athyrabuznlord', 'athyrabuynlord', 'athy7rabunlord', 'athyrabunplord', 'athyr4abunlord', 'athyr1abunlord', 'athyrazbunlord', 'athyraybunlord', 'athyrabzunlord', 'afthyrabunlord', 'athyrabunlmord', 'athygrabunlord', 'arthyrabunlord', 'athyrfabunlord', 'athyrabjunlord', 'athyreabunlord', 'athyhrabunlord', 'athyra2bunlord']","['athyrabnlord', 'athyrabunord', 'athyabunlord', 'ahyrabunlord', 'athyraunlord', 'athyrbunlord']","['athyrrabunlord', 'athyrabunlorrd', 'athyyrabunlord', 'athyrabbunlord', 'athyrabunloord', 'atthyrabunlord']","['ath7rabunlord', 'athyrabujlord', 'athyrabunkord', 'athyrybunlord', 'athyrabunlors', 'athyrab7nlord', 'athyrabublord', 'athyrabynlord', 'athyrabunloed', 'atharabunlord', 'athxrabunlord', 'a5hyrabunlord', 'wthyrabunlord', 'athydabunlord', 'athyrabunmord', 'athyrabunoord', 'athyr2bunlord', 'atuyrabunlord', 'athyrabunlore', 'athyrabunlo4d', '1thyrabunlord', 'ayhyrabunlord', 'atbyrabunlord', 'athyrabhnlord', 'athyrabunlorr', 'athytabunlord', 'athyrabunlkrd', 'athyrabunpord', 'athyrahunlord', 'athyrabunllrd', 'athsrabunlord', 'atyyrabunlord', 'athyfabunlord', 'athyrabunlird', 'atzyrabunlord', 'atnyrabunlord', 'athgrabunlord', 'afhyrabunlord', 'athyrsbunlord', 'athyrabunlotd']","['at.hyrabunlord', 'athy.rabunlord', 'athyra.bunlord', 'athyrabu.nlord', 'athyrabunl.ord']","['ahtyrabunlord', 'athryabunlord', 'athyrbaunlord', 'athyrabnulord', 'athyrabunolrd', 'athyrabunlodr']","['athyrabunlordb', 'athyrabunlordd', 'athyrabunlordf', 'athyrabunlordh', 'athyrabunlordj', 'athyrabunlordl', 'athyrabunlordn', 'athyrabunlordp', 'athyrabunlordr', 'athyrabunlordt', 'athyrabunlordv', 'athyrabunlordx', 'athyrabunlordz']",0,74.114.154.22,2635,CA,74.114.154.0/24,20147,2017-04-20,2023-05-08,13,245,0,0,1,0,188,False,False,False,True,True,False,0,2,0,0,False,2474,0
4,www.harmony.ie,21,False,False,False,False,False,False,False,0,0.3125,0,0.666666666666667,0,16,5,2,0,0,0,0,0,0,0,0,0,0,0,1,False,ie,0,False,False,False,False,False,14,0,0,True,True,True,True,False,1.72886043040632E-15,1.64691017985665E-19,8.23455089928327E-20,0,0,10,3.78494182743764,['mo'],"['hArMony', 'Harmony', 'hArmoNy', 'HaRmony', 'HArmony', 'haRmoNy', 'harmony', 'harmoNY', 'harMOny', 'HarmonY', 'HarMony', 'harMoNy', 'haRmonY', 'harMony']","['hermony', 'harminy', 'hirmony', 'hormony']","['jarmony', 'xarmony', 'hermony', 'hqrmony', 'hapmony', 'hazmony', 'ha2mony', 'haroony', 'hareony', 'harmnny', 'harmkny', 'harmooy', 'harmojy', 'harmonx', 'harmoni']","['harfmony', 'har4mony', 'hasrmony', 'harmjony', 'harmonhy', 'harjmony', 'hatrmony', 'h2armony', 'hawrmony', 'harmo0ny', 'harmo9ny', 'haqrmony', 'h1armony', 'harmomny', 'harnmony', 'harmokny', 'harmopny', 'harmlony', 'haermony', 'harmolny', 'harmonby', 'harmiony', 'harkmony', 'harmobny', 'ha4rmony', 'harpmony']","['harmoy', 'hamony', 'harmon']","['harmoony', 'harmonyy', 'haarmony']","['harmomy', 'haemony', 'harmojy', 'harmona', 'hsrmony', 'zarmony', 'hyrmony', 'h1rmony', 'jarmony', 'harmoby', 'hzrmony', 'hadmony', 'harminy', 'hqrmony', 'harmkny', 'barmony', 'harmong', 'harmons', 'harmlny', 'harnony', 'ha4mony', 'harmpny']","['ha.rmony', 'harm.ony']","['hramony', 'haromny', 'harmoyn']","['harmonyb', 'harmonyd', 'harmonyf', 'harmonyh', 'harmonyj', 'harmonyl', 'harmonyn', 'harmonyp', 'harmonyr', 'harmonyt', 'harmonyv', 'harmonyx', 'harmonyz']",1,217.115.114.124,30900,IE,217.115.112.0/20,D02,2003-12-24,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,0,0,False,7340,0
5,www.big4umovies.net,26,False,False,False,False,False,False,False,0.05,0.25,0,0.730769230769231,1,20,5,2,0,0,0,0,0,0,0,0,0,0,0,1,False,net,0,False,False,False,False,False,19,0,0,True,False,False,False,True,4.98113561531408E-22,2.8351522068814E-26,1.4175761034407E-26,0,0,0,4.02698683335929,['movies'],"['BIg4umovies', 'Big4umoVies', 'bIg4umoviEs', 'biG4umoviEs', 'biG4Umovies', 'bIg4Umovies', 'big4umOvIes', 'big4Umovies', 'biG4uMovies', 'BiG4umovies', 'big4umOvies', 'biG4umovies', 'big4umOviEs', 'big4umOVies', 'bIg4uMovies', 'big4UmOvies', 'Big4umovieS', 'Big4umOvies', 'big4UmovieS', 'big4uMovies', 'Big4umovIes', 'big4uMOvies', 'big4umovies', 'big4umoviES', 'bIg4umOvies', 'big4uMoVies', 'big4uMovIes', 'big4UmovIes']","['beg4umovies', 'big4omovies', 'big4umovius', 'big4umivies', 'big4amovies', 'big4umavies', 'big4umovias', 'bag4umovies', 'big4umovies', 'big4emovies']","['fig4umovies', 'rig4umovies', 'bkg4umovies', 'bag4umovies', 'bif4umovies', 'bic4umovies', 'biw4umovies', 'big6umovies', 'bigtumovies', 'big4wmovies', 'big4emovies', 'big4ulovies', 'big4uiovies', 'big4u-ovies', 'big4ummvies', 'big4umgvies', 'big4umoties', 'big4umofies', 'big4umovhes', 'big4umovmes', 'big4umovyes', 'big4umovigs', 'big4umovims', 'big4umovier', 'big4umoview', 'big4umovie3']","['big4umiovies', 'big4yumovies', 'big4umovides', 'big4u8movies', 'big4umopvies', 'big4iumovies', 'bitg4umovies', 'big4umolvies', 'biog4umovies', 'biyg4umovies', 'big4umocvies', 'big4uzmovies', 'bizg4umovies', 'bigb4umovies', 'big4umovi3es', 'big4umovkies', 'big54umovies', 'bivg4umovies', 'bkig4umovies', 'big4uhmovies', 'big48umovies', 'big47umovies', 'big4umobvies', 'big4unmovies', 'big4humovies', 'bigt4umovies', 'big4umoviess', 'bi8g4umovies', 'big4um9ovies', 'big4umovi8es', 'big4ulmovies', 'big4ujmovies', 'big4zumovies', 'big4um0ovies', 'boig4umovies', 'big4umovie3s', 'big4umo9vies', 'big4umovikes', 'bige4umovies', 'big4umov8ies', 'bi9g4umovies', 'big4ukmovies', 'big4umoviwes', 'bigr4umovies', 'big4umovgies', 'big4umoviews', 'big4umjovies', 'big4umogvies', 'big4umov9ies', 'big4rumovies']","['big4uovies', 'big4umovis', 'bi4umovies', 'bg4umovies', 'big4umoves']","['big4umoovies', 'biig4umovies', 'big4umovvies', 'bbig4umovies', 'big4umoviees']","['big4umoviey', 'big4umovied', 'big4umlvies', 'big4ujovies', 'big4umocies', 'big4umovirs', 'big4umoviea', 'bkg4umovies', 'big47movies', 'bif4umovies', 'bib4umovies', 'big4umovi3s', 'gig4umovies', 'bog4umovies', 'big4jmovies', 'big48movies', 'big4umoviws', 'big4umovi4s', 'big4ulovies', 'big4umov9es', 'big4umkvies', 'b9g4umovies', 'big4umovkes', 'big4unovies', 'big4umovues', 'big4umovids', 'biy4umovies', 'big4umovizs', 'big4ukovies', 'vig4umovies', 'big4imovies', 'big4umoviee']","['bi.g4umovies', 'big4.umovies', 'big4um.ovies', 'big4umov.ies']","['bgi4umovies', 'bigu4movies', 'big4uomvies', 'big4umoives', 'big4umovise']","['big4umoviesb', 'big4umoviesd', 'big4umoviesf', 'big4umoviesh', 'big4umoviesj', 'big4umoviesl', 'big4umoviesn', 'big4umoviesp', 'big4umoviesr', 'big4umoviest', 'big4umoviesv', 'big4umoviesx', 'big4umoviesz']",0,15.197.192.55,16509,US,15.197.192.0/20,98108,2021-01-28,2023-12-26,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,0,0,False,1095,0
6,www.skynetwork.com.br,28,False,False,False,False,False,False,False,0,0.272727272727273,0,0.75,0,22,6,3,0,0,0,0,0,0,0,0,0,0,0,1,False,com.br,0,False,False,False,False,False,21,0,0,True,True,False,False,True,1.37438953472E-20,1.40737488355328E-31,7.0368744177664E-32,0,0,0,3.89629152904593,['work'],"['skyneTworK', 'skynetWoRk', 'skynetworK', 'skynetwOrK', 'sKynetwOrk', 'SkyneTwork', 'skynEtwork', 'sKyneTwork', 'SkynetworK', 'skYnetworK', 'SkyNetwork', 'skyNetwOrk', 'skynEtwOrk', 'skYnetWork', 'skYNetwork', 'skynetwoRK', 'skynetWOrk', 'Skynetwork', 'sKynetwork', 'skYnetwOrk', 'sKynetwoRk', 'sKynetWork', 'skynetWorK', 'skynetwORk', 'skyNetwoRk', 'skynetwork', 'sKYnetwork', 'SkynEtwork']","['skynatwork', 'skynetwark', 'skynitwork', 'skynetwerk']","['qkynetwork', 'ckynetwork', 'sjynetwork', 'soynetwork', 'skxnetwork', 'skinetwork', 'skyoetwork', 'skyjetwork', 'skyndtwork', 'skynatwork', 'skynutwork', 'skynevwork', 'skynedwork', 'skynetvork', 'skynetsork', 'skynet7ork', 'skynetwmrk', 'skynetwgrk', 'skynetwopk', 'skynetwozk', 'skynetwo2k', 'skynetwori', 'skynetworc']","['sksynetwork', 'skygnetwork', 'skynetework', 'skynetworek', 'sjkynetwork', 'skynetwor4k', 'skynegtwork', 'skynmetwork', 'skynetw0ork', 'skyunetwork', 'skynetwodrk', 'skyanetwork', 'skynetwor5k', 'skyneftwork', 'skyxnetwork', 'sokynetwork', 'skaynetwork', 'skynetwiork', 'skysnetwork', 'skyn4etwork', 'skynetrwork', 'skynetwkork', 'skynet5work', 'sk7ynetwork', 'slkynetwork', 'skynertwork', 'skynedtwork', 'skynetxwork', 'skynetwordk', 'skynbetwork', 'skynetwotrk', 'skybnetwork', 'skyne4twork', 'skgynetwork', 'skyjnetwork', 'skynwetwork', 'skynetswork', 'sikynetwork', 'skynestwork', 'skynetwqork', 'skynetwortk', 'skynetwo4rk', 'sktynetwork', 'sklynetwork', 'skynetywork', 'skynetwo5rk', 'skynretwork', 'skyneztwork', 'skynetwoerk']","['synetwork', 'skynetork', 'skyntwork', 'skynework', 'skynetwrk']","['skynettwork', 'skyynetwork', 'skynetworkk', 'skynnetwork', 'skyneetwork']","['skyjetwork', 'skyhetwork', 'skynerwork', 'skynetaork', 'skynetwirk', 'skynetwori', 'skhnetwork', 'skyneywork', 'skgnetwork', 'xkynetwork', 'skynegwork', 'skynetsork', 'skybetwork', 'slynetwork', 'skymetwork', 'sktnetwork', 'skynetw0rk', 'skyneteork', 'skyne6work', 'skynrtwork', 'sksnetwork', 'skynet2ork', 'skunetwork', 'skynetwotk', 'sk6network', 'sjynetwork', 'wkynetwork', 'skynetxork', 'skynetwkrk', 'skynezwork', 'skyn3twork', 'skynet3ork']","['sk.ynetwork', 'skyn.etwork', 'skynet.work', 'skynetwo.rk']","['syknetwork', 'skyentwork', 'skynewtork', 'skynetwrok']","['skynetworkb', 'skynetworkd', 'skynetworkf', 'skynetworkh', 'skynetworkj', 'skynetworkl', 'skynetworkn', 'skynetworkp', 'skynetworkr', 'skynetworkt', 'skynetworkv', 'skynetworkx', 'skynetworkz']",0,142.250.182.83,15169,US,142.250.182.0/24,600001,2012-05-24,2023-09-22,2,17,0,0,1,0,186,False,False,False,False,True,False,0,0,0,0,False,4266,0
7,www.peterlinden.live,27,False,False,False,False,False,False,False,0,0.227272727272727,0,0.740740740740741,0,22,5,2,0,0,0,0,0,0,0,0,0,0,0,1,False,live,0,False,False,False,False,False,20,0,0,True,True,False,False,True,2.93755192791864E-17,2.8351522068814E-26,1.4175761034407E-26,0,11,9,3.66193287237358,"['ter', 'den']","['peTerlinDen', 'peteRLinden', 'pETerlinden', 'peTerlindeN', 'pEterlInden', 'PeterlInden', 'peterlinden', 'peterlinDEn', 'pEteRlinden', 'peterlinDeN', 'pEterlinDen', 'pEterlindeN', 'Peterlinden', 'PeterlindEn', 'peteRlinDen', 'pEterlindEn', 'peterlindeN', 'peterliNdeN', 'petErlInden', 'peteRlinden', 'petERlinden', 'petErliNden', 'PeTerlinden', 'peterLindeN', 'petErLinden', 'PeterlinDen', 'peterlindEN', 'petErlindEn', 'peterLInden', 'peteRlInden', 'petErlindeN', 'pEterLinden', 'peTerLinden']","['peterlindon', 'peturlinden', 'peterlindin', 'peterlonden', 'piterlinden', 'peterlinden', 'peterlenden', 'petorlinden']","['reterlinden', 'xeterlinden', 'pdterlinden', 'paterlinden', 'puterlinden', 'peverlinden', 'pederlinden', 'petdrlinden', 'petarlinden', 'peturlinden', 'peteplinden', 'petezlinden', 'pete2linden', 'peterninden', 'peterdinden', 'peterlknden', 'peterlanden', 'peterlioden', 'peterlijden', 'peterlineen', 'peterlinlen', 'peterlinddn', 'peterlindan', 'peterlindun', 'peterlindel', 'peterlindef']","['peterlind3en', 'petesrlinden', 'peterdlinden', 'peterlpinden', 'peterli9nden', 'pet3erlinden', 'peterlminden', 'peterplinden', 'petetrlinden', 'peter4linden', 'peterl8inden', 'peterli8nden', 'pewterlinden', 'peterlkinden', 'peterlindwen', 'peterlindzen', 'peterlindern', 'peterelinden', 'petewrlinden', 'pegterlinden', 'pet5erlinden', 'peterlincden', 'pdeterlinden', 'perterlinden', 'peterlinsden', 'petwerlinden', 'pe5terlinden', 'peterlindcen', 'pete5rlinden', 'peterlimnden', 'petferlinden', 'peterlinde3n', 'peterlinde4n', 'peterlinbden', 'peterlihnden', 'p3eterlinden', 'pet6erlinden', 'peterlindren', 'peterlind4en', 'pesterlinden', 'petderlinden', 'peterlinfden', 'peterlinxden', 'peyterlinden', 'peterlinjden', 'petzerlinden', 'pweterlinden', 'petrerlinden']","['eterlinden', 'peterliden', 'peterlinen', 'petelinden', 'peterlindn']","['ppeterlinden', 'peterlinnden', 'peterrlinden', 'peterliinden', 'peterllinden']","['peterlimden', 'pererlinden', 'peterlindeb', 'prterlinden', 'peterlijden', 'petetlinden', 'peterlindzn', 'pet3rlinden', 'peterlincen', 'pzterlinden', 'peterlinfen', 'peterl9nden', 'peteelinden', 'peterlinsen', 'peterlind4n', 'peterlinddn', 'peterlindej', 'peterlindsn', 'peterlindem', 'petsrlinden', 'petdrlinden', 'peterpinden', 'peteflinden', 'peterlibden', 'peterlindrn', '0eterlinden', 'peterlonden', 'peferlinden', 'peterlineen', 'peteroinden', 'peterlind3n']","['pe.terlinden', 'pete.rlinden', 'peterl.inden', 'peterlin.den']","['pteerlinden', 'petrelinden', 'peterilnden', 'peterlidnen', 'peterlindne']","['peterlindenb', 'peterlindend', 'peterlindenf', 'peterlindenh', 'peterlindenj', 'peterlindenl', 'peterlindenn', 'peterlindenp', 'peterlindenr', 'peterlindent', 'peterlindenv', 'peterlindenx', 'peterlindenz']",0,5.9.255.210,24940,DE,5.9.0.0/16,8223,2012-04-25,0,45,64,0,0,1,0,198,False,False,False,False,True,False,0,0,0,0,False,4295,0
